#Mission K2
#Campaign 6
#Column 1, Custom Aperture Number/Dataset number
#Column 2, Trojan/Asteroid designation number
#Created by Susan Thompson
#Created on 2016-02-02
200047400,16152
200047401,16152
200047402,16152
200047403,16152
200047404,16152
200047405,16152
200047406,16152
200047407,16152
200047408,16152
200047409,16152
200047410,16152
200047411,16152
200047412,16152
200047413,16152
200047414,16152
200047415,16152
200047416,16152
200047417,16152
200047418,16152
200047419,16152
200047420,16152
200047421,16152
200047422,16152
200047423,16152
200047424,16152
200047425,16152
200047426,16152
200047427,16152
200047428,16152
200047429,16152
200047430,16152
200047431,16152
200047432,16152
200047433,16152
200047434,16152
200047435,16152
200047436,16152
200047437,16152
200047438,16152
200047439,16152
200047440,16152
200047441,16152
200047442,16152
200047443,16152
200047444,16152
200047445,16152
200047446,16152
200047447,16152
200047448,16152
200047449,16152
200047450,16152
200047451,16152
200047452,16152
200047453,16152
200047454,16152
200047455,16152
200047456,16152
200047457,16152
200047458,16152
200047459,16152
200047460,16152
200047461,16152
200047462,16152
200047463,16152
200047464,16152
200047465,16152
200047466,16152
200047467,16152
200047468,16152
200047469,16152
200047470,16152
200047471,16152
200047472,16152
200047473,16152
200047474,16152
200047475,16152
200047476,16152
200047477,16152
200047478,16152
200047479,16152
200047480,16152
200047481,16152
200047482,16152
200047483,16152
200047484,16152
200047485,16152
200047486,16152
200047487,16152
200047488,16152
200047489,16152
200047490,16152
200047491,16152
200047492,16152
200047493,16152
200047494,16152
200047495,16152
200047496,16152
200047497,16152
200047498,16152
200047499,16152
200047500,16152
200047501,16152
200047502,16152
200047503,16152
200047504,16152
200047505,16152
200047506,16152
200047507,16152
200047508,16152
200047509,16152
200047510,16152
200047511,16152
200047512,16152
200047513,16152
200047514,16152
200047515,16152
200047516,16152
200047517,16152
200047518,16152
200047519,16152
200047520,16152
200047521,16152
200047522,16152
200047523,16152
200047524,16152
200047525,16152
200047526,16152
200047527,16152
200047528,16152
200047529,16152
200047530,16152
200047531,16152
200047532,16152
200047533,16152
200047534,16152
200047535,16152
200047536,16152
200047537,16152
200047538,16152
200047539,16152
200047540,16152
200047541,16152
200047542,16152
200047543,16152
200047544,16152
200047545,16152
200047546,16152
200047547,16152
200047548,16152
200047549,16152
200047550,16152
200047551,16152
200047552,16152
200047553,16152
200047554,16152
200047555,16152
200047556,16152
200047557,16152
200047558,16152
200047559,16152
200047560,16152
200047561,16152
200047562,16152
200047563,16152
200047564,16152
200047565,16152
200047566,16152
200047567,16152
200047568,16152
200047569,16152
200047570,16152
200047571,16152
200047572,16152
200047573,16152
200047574,16152
200047575,16152
200047576,16152
200047577,16152
200047578,16152
200047579,16152
200047580,16152
200047581,16152
200047582,16152
200047583,16152
200047584,16152
200047585,16152
200047586,16152
200047587,16152
200047588,16152
200047589,16152
200047590,16152
200047591,16152
200047592,16152
200047593,16152
200047594,16152
200047595,16152
200047596,16152
200047597,16152
200047598,16152
200047599,16152
200047600,16152
200047601,16152
200047602,16152
200047603,16152
200047604,16152
200047605,16152
200047606,16152
200047607,16152
200047608,16152
200047609,16152
200047610,16152
200047611,16152
200047612,16152
200047613,16152
200047614,16152
200047615,16152
200047616,16152
200047617,16152
200047618,16152
200047619,16152
200047620,16152
200047621,16152
200047622,16152
200047623,16152
200047624,16152
200047625,16152
200047626,16152
200047627,16152
200047628,16152
200047629,16152
200047630,16152
200047631,16152
200047632,16152
200047633,16152
200047634,16152
200047635,16152
200047636,16152
200047637,16152
200047638,16152
200047639,16152
200047640,16152
200047641,16152
200047642,16152
200047643,16152
200047644,16152
200047645,16152
200047646,16152
200047647,16152
200047648,16152
200047649,16152
200047650,16152
200047651,16152
200047652,16152
200047653,16152
200047654,16152
200047655,16152
200047656,16152
200047657,16152
200047658,16152
200047659,16152
200047660,16152
200047661,16152
200047662,16152
200047663,16152
200047664,16152
200047665,16152
200047666,16152
200047667,16152
200047668,16152
200047669,16152
200047670,16152
200047671,16152
200047672,16152
200047673,16152
200047674,16152
200047675,16152
200047676,16152
200047677,16152
200047678,16152
200047679,16152
200047680,16152
200047681,16152
200047682,16152
200047683,16152
200047684,16152
200047685,16152
200047686,16152
200047687,16152
200047688,16152
200047689,16152
200047690,16152
200047691,16152
200047692,16152
200047693,16152
200047694,16152
200047695,16152
200047696,16152
200047697,16152
200047698,16152
200047699,16152
200047700,16152
200047701,16152
200047702,16152
200047703,16152
200047704,16152
200047705,16152
200047706,16152
200047707,16152
200047708,16152
200047709,16152
200047710,16152
200047711,16152
200047712,16152
200047713,16152
200047714,16152
200047715,16152
200047716,16152
200047717,16152
200047718,16152
200047719,16152
200047720,16152
200047721,16152
200047722,16152
200047723,16152
200047724,16152
200047725,16152
200047726,16152
200047727,16152
200047728,16152
200047729,16152
200047730,16152
200047731,16152
200047732,16152
200047733,16152
200047734,16152
200047735,16152
200047736,16152
200047737,16152
200047738,16152
200047739,16152
200047740,16152
200047741,16152
200047742,16152
200047743,16152
200047744,16152
200047745,16152
200047746,16152
200047747,16152
200047748,16152
200047749,16152
200047750,16152
200047751,16152
200047752,16152
200047753,16152
200047754,16152
200047755,16152
200047756,16152
200047757,16152
200047758,16152
200047759,16152
200047760,16152
200047761,16152
200047762,16152
200047763,16152
200047764,16152
200047765,16152
200047766,16152
200047767,16152
200047768,16152
200047769,16152
200047770,16152
200047771,16152
200047772,16152
200047773,16152
200047774,16152
200047775,16152
200047776,16152
200047777,16152
200047778,16152
200047779,16152
200047780,16152
200047781,16152
200047782,16152
200047783,16152
200047784,16152
200047785,16152
200047786,16152
200047787,16152
200047788,16152
200047789,16152
200047790,16152
200047791,16152
200047792,16152
200047793,16152
200047794,16152
200047795,16152
200047796,16152
200047797,16152
200047798,16152
200047799,16152
200047800,16152
200047801,16152
200047802,16152
200047803,16152
200047804,16152
200047805,16152
200047806,16152
200047807,16152
200047808,16152
200047809,16152
200047810,16152
200047811,16152
200047812,16152
200047813,16152
200047814,16152
200047815,16152
200047816,16152
200047817,16152
200047818,16152
200047819,16152
200047820,16152
200047821,16152
200047822,16152
200047823,16152
200047824,16152
200047825,16152
200047826,16152
200047827,16152
200047828,16152
200047829,16152
200047830,16152
200047831,16152
200047832,16152
200047833,16152
200047834,16152
200047835,16152
200047836,16152
200047837,16152
200047838,16152
200047839,16152
200047840,16152
200047841,16152
200047842,16152
200047843,16152
200047844,16152
200047845,16152
200047846,16152
200047847,1749
200047848,1749
200047849,1749
200047850,1749
200047851,1749
200047852,1749
200047853,1749
200047854,1749
200047855,1749
200047856,1749
200047857,1749
200047858,1749
200047859,1749
200047860,1749
200047861,1749
200047862,1749
200047863,1749
200047864,1749
200047865,1749
200047866,1749
200047867,1749
200047868,1749
200047869,1749
200047870,1749
200047871,1749
200047872,1749
200047873,1749
200047874,1749
200047875,1749
200047876,1749
200047877,1749
200047878,1749
200047879,1749
200047880,1749
200047881,1749
200047882,1749
200047883,1749
200047884,1749
200047885,1749
200047886,1749
200047887,1749
200047888,1749
200047889,1749
200047890,1749
200047891,1749
200047892,1749
200047893,1749
200047894,1749
200047895,1749
200047896,1749
200047897,1749
200047898,1749
200047899,1749
200047900,1749
200047901,1749
200047902,1749
200047903,1749
200047904,1749
200047905,1749
200047906,1749
200047907,1749
200047908,1749
200047909,1749
200047910,1749
200047911,1749
200047912,1749
200047913,1749
200047914,1749
200047915,1749
200047916,1749
200047917,1749
200047918,1749
200047919,1749
200047920,1749
200047921,1749
200047922,1749
200047923,1749
200047924,1749
200047925,1749
200047926,1749
200047927,1749
200047928,1749
200047929,1749
200047930,1749
200047931,1749
200047932,1749
200047933,1749
200047934,1749
200047935,1749
200047936,1749
200047937,1749
200047938,1749
200047939,1749
200047940,1749
200047941,1749
200047942,1749
200047943,1749
200047944,1749
200047945,1749
200047946,1749
200047947,1749
200047948,1749
200047949,1749
200047950,1749
200047951,1749
200047952,1749
200047953,1749
200047954,1749
200047955,1749
200047956,1749
200047957,1749
200047958,1749
200047959,1749
200047960,1749
200047961,1749
200047962,1749
200047963,1749
200047964,1749
200047965,1749
200047966,1749
200047967,1749
200047968,1749
200047969,1749
200047970,1749
200047971,1749
200047972,1749
200047973,1749
200047974,1749
200047975,1749
200047976,1749
200047977,1749
200047978,1749
200047979,1749
200047980,1749
200047981,1749
200047982,1749
200047983,1749
200047984,1749
200047985,1749
200047986,1749
200047987,1749
200047988,1749
200047989,1749
200047990,1749
200047991,1749
200047992,1749
200047993,1749
200047994,1749
200047995,1749
200047996,1749
200047997,1749
200047998,1749
200047999,1749
200048000,1749
200048001,1749
200048002,1749
200048003,1749
200048004,1749
200048005,1749
200048006,1749
200048007,1749
200048008,1749
200048009,1749
200048010,1749
200048011,1749
200048012,1749
200048013,1749
200048014,1749
200048015,1749
200048016,1749
200048017,1749
200048018,1749
200048019,1749
200048020,1749
200048021,1749
200048022,1749
200048023,1749
200048024,1749
200048025,1749
200048026,1749
200048027,1749
200048028,1749
200048029,1749
200048030,1749
200048031,1749
200048032,1749
200048033,1749
200048034,1749
200048035,1749
200048036,1749
200048037,21593
200048038,21593
200048039,21593
200048040,21593
200048041,21593
200048042,21593
200048043,21593
200048044,21593
200048045,21593
200048046,21593
200048047,21593
200048048,21593
200048049,21593
200048050,21593
200048051,21593
200048052,21593
200048053,21593
200048054,21593
200048055,21593
200048056,21593
200048057,21593
200048058,21593
200048059,21593
200048060,21593
200048061,21593
200048062,21593
200048063,21593
200048064,21593
200048065,21593
200048066,21593
200048067,21593
200048068,21593
200048069,21593
200048070,21593
200048071,21593
200048072,21593
200048073,21593
200048074,21593
200048075,21593
200048076,21593
200048077,21593
200048078,21593
200048079,21593
200048080,21593
200048081,21593
200048082,21593
200048083,21593
200048084,21593
200048085,21593
200048086,21593
200048087,21593
200048088,21593
200048089,21593
200048090,21593
200048091,21593
200048092,21593
200048093,21593
200048094,21593
200048095,21593
200048096,21593
200048097,21593
200048098,21593
200048099,21593
200048100,21593
200048101,21593
200048102,21593
200048103,21593
200048104,21593
200048105,21593
200048106,21593
200048107,21593
200048108,21593
200048109,21593
200048110,21593
200048111,21593
200048112,21593
200048113,21593
200048114,21593
200048115,21593
200048116,21593
200048117,21593
200048118,21593
200048119,21593
200048120,21593
200048121,21593
200048122,21593
200048123,21593
200048124,21593
200048125,21593
200048126,21593
200048127,21593
200048128,21593
200048129,21593
200048130,21593
200048131,21593
200048132,21593
200048133,21593
200048134,21593
200048135,21593
200048136,21593
200048137,21593
200048138,21593
200048139,21593
200048140,21593
200048141,21593
200048142,21593
200048143,21593
200048144,21593
200048145,21593
200048146,21593
200048147,21593
200048148,21593
200048149,21593
200048150,21593
200048151,21593
200048152,21593
200048153,21593
200048154,21593
200048155,21593
200048156,21593
200048157,21593
200048158,21593
200048159,21593
200048160,21593
200048161,21593
200048162,21593
200048163,21593
200048164,21593
200048165,21593
200048166,21593
200048167,21593
200048168,21593
200048169,21593
200048170,21593
200048171,21593
200048172,21593
200048173,21593
200048174,21593
200048175,21593
200048176,21593
200048177,21593
200048178,21593
200048179,21593
200048180,21593
200048181,21593
200048182,21593
200048183,21593
200048184,21593
200048185,21593
200048186,21593
200048187,21593
200048188,21593
200048189,21593
200048190,21593
200048191,21593
200048192,21593
200048193,21593
200048194,21593
200048195,21593
200048196,21593
200048197,21593
200048198,21593
200048199,21593
200048200,21593
200048201,21593
200048202,21593
200048203,21593
200048204,21593
200048205,21593
200048206,21593
200048207,21593
200048208,21593
200048209,21593
200048210,21593
200048211,21593
200048212,21593
200048213,21593
200048214,21593
200048215,21593
200048216,21593
200048217,21593
200048218,21593
200048219,21593
200048220,21593
200048221,21593
200048222,21593
200048223,21593
200048224,21593
200048225,21593
200048226,21593
200048227,21593
200048228,21593
200048229,21593
200048230,21593
200048231,21593
200048232,21593
200048233,21593
200048234,21593
200048235,21593
200048236,21593
