# K2 Campaign 6
# Guide Star Information
# Time (JD), FGS Flux
# 
2457277.65517,   1.2172000000000E+04
2457277.65586,   1.2109000000000E+04
2457277.65655,   1.1675000000000E+04
2457277.65724,   1.1691000000000E+04
2457277.65792,   1.1831000000000E+04
2457277.65861,   1.1290000000000E+04
2457277.6593,   1.1354000000000E+04
2457277.65999,   1.1695000000000E+04
2457277.66068,   1.1816000000000E+04
2457277.66137,   1.1656000000000E+04
2457277.66206,   1.1669000000000E+04
2457277.66275,   1.1521000000000E+04
2457277.66343,   1.1128000000000E+04
2457277.66412,   1.1057000000000E+04
2457277.66481,   1.1359000000000E+04
2457277.6655,   1.0992000000000E+04
2457277.66619,   1.1048000000000E+04
2457277.66688,   1.1373000000000E+04
2457277.66757,   1.1354000000000E+04
2457277.66825,   1.1284000000000E+04
2457277.66894,   1.1350000000000E+04
2457277.66963,   1.1076000000000E+04
2457277.67032,   1.0673000000000E+04
2457277.67101,   1.0858000000000E+04
2457277.6717,   1.1040000000000E+04
2457277.67239,   1.1265000000000E+04
2457277.67308,   1.0678000000000E+04
2457277.67376,   1.1000000000000E+04
2457277.67445,   1.1164000000000E+04
2457277.67514,   1.1001000000000E+04
2457277.67583,   1.1018000000000E+04
2457277.67652,   1.1179000000000E+04
2457277.67721,   1.0617000000000E+04
2457277.6779,   1.0603000000000E+04
2457277.67858,   1.1002000000000E+04
2457277.67927,   1.0725000000000E+04
2457277.67996,   1.0568000000000E+04
2457277.68065,   1.1084000000000E+04
2457277.68134,   1.1110000000000E+04
2457277.68203,   1.1057000000000E+04
2457277.68272,   1.1026000000000E+04
2457277.68341,   1.1025000000000E+04
2457277.68409,   1.0616000000000E+04
2457277.68478,   1.0760000000000E+04
2457277.68547,   1.0902000000000E+04
2457277.68616,   1.0400000000000E+04
2457277.68685,   1.0558000000000E+04
2457277.68754,   1.0881000000000E+04
2457277.68823,   1.0875000000000E+04
2457277.68891,   1.1032000000000E+04
2457277.6896,   1.1092000000000E+04
2457277.69029,   1.1026000000000E+04
2457277.69098,   1.0571000000000E+04
2457277.69167,   1.0679000000000E+04
2457277.69236,   1.0917000000000E+04
2457277.69305,   1.0467000000000E+04
2457277.69373,   1.0529000000000E+04
2457277.69442,   1.0973000000000E+04
2457277.69511,   1.0993000000000E+04
2457277.6958,   1.0972000000000E+04
2457277.69649,   1.1088000000000E+04
2457277.69718,   1.0888000000000E+04
2457277.69787,   1.0570000000000E+04
2457277.69856,   1.0581000000000E+04
2457277.69924,   1.0892000000000E+04
2457277.69993,   1.0460000000000E+04
2457277.70062,   1.0471000000000E+04
2457277.70131,   1.0866000000000E+04
2457277.702,   1.1178000000000E+04
2457277.70269,   1.1089000000000E+04
2457277.70338,   1.0951000000000E+04
2457277.70406,   1.1094000000000E+04
2457277.70475,   1.0612000000000E+04
2457277.70544,   1.0839000000000E+04
2457277.70613,   1.1041000000000E+04
2457277.70682,   1.0639000000000E+04
2457277.70751,   1.0698000000000E+04
2457277.7082,   1.1147000000000E+04
2457277.70889,   1.1214000000000E+04
2457277.70957,   1.0970000000000E+04
2457277.71026,   1.0944000000000E+04
2457277.71095,   1.1137000000000E+04
2457277.71164,   1.0776000000000E+04
2457277.71233,   1.1407000000000E+04
2457277.71302,   1.1077000000000E+04
2457277.71371,   1.1299000000000E+04
2457277.71439,   1.0801000000000E+04
2457277.71508,   1.1031000000000E+04
2457277.71577,   1.1348000000000E+04
2457277.71646,   1.1266000000000E+04
2457277.71715,   1.1204000000000E+04
2457277.71784,   1.1382000000000E+04
2457277.71853,   1.0933000000000E+04
2457277.71922,   1.1080000000000E+04
2457277.7199,   1.0755000000000E+04
2457277.72059,   1.0893000000000E+04
2457277.72128,   1.1143000000000E+04
2457277.72197,   1.1664000000000E+04
2457277.72266,   1.1647000000000E+04
2457277.72335,   1.1769000000000E+04
2457277.72404,   1.1793000000000E+04
2457277.72472,   1.1062000000000E+04
2457277.72541,   1.1594000000000E+04
2457277.7261,   1.1473000000000E+04
2457277.72679,   1.1820000000000E+04
2457277.72748,   1.2230000000000E+04
2457277.72817,   1.1602000000000E+04
2457277.72886,   1.1880000000000E+04
2457277.72955,   1.2145000000000E+04
2457277.73023,   1.2199000000000E+04
2457277.73092,   1.2284000000000E+04
2457277.73161,   1.2365000000000E+04
2457277.7323,   1.2140000000000E+04
2457277.73299,   1.2186000000000E+04
2457277.73368,   1.2520000000000E+04
2457277.73437,   1.2026000000000E+04
2457277.73505,   1.2079000000000E+04
2457277.73574,   1.2616000000000E+04
2457277.73643,   1.2548000000000E+04
2457277.73712,   1.2549000000000E+04
2457277.73781,   1.2583000000000E+04
2457277.7385,   1.2797000000000E+04
2457277.73919,   1.2548000000000E+04
2457277.73987,   1.2665000000000E+04
2457277.74056,   1.2702000000000E+04
2457277.74125,   1.2357000000000E+04
2457277.74194,   1.2524000000000E+04
2457277.74263,   1.3077000000000E+04
2457277.74332,   1.2517000000000E+04
2457277.74401,   1.2941000000000E+04
2457277.7447,   1.3189000000000E+04
2457277.74538,   1.3263000000000E+04
2457277.74607,   1.3049000000000E+04
2457277.74676,   1.3119000000000E+04
2457277.74745,   1.3207000000000E+04
2457277.74814,   1.3198000000000E+04
2457277.74883,   1.2949000000000E+04
2457277.74952,   1.3488000000000E+04
2457277.7502,   1.3554000000000E+04
2457277.75089,   1.3566000000000E+04
2457277.75158,   1.3593000000000E+04
2457277.75227,   1.3524000000000E+04
2457277.75296,   1.3546000000000E+04
2457277.75365,   1.3473000000000E+04
2457277.75434,   1.3520000000000E+04
2457277.75503,   1.3538000000000E+04
2457277.75571,   1.3637000000000E+04
2457277.7564,   1.3823000000000E+04
2457277.75709,   1.3744000000000E+04
2457277.75778,   1.4032000000000E+04
2457277.75847,   1.4086000000000E+04
2457277.75916,   1.4074000000000E+04
2457277.75985,   1.4152000000000E+04
2457277.76053,   1.3565000000000E+04
2457277.76122,   1.3972000000000E+04
2457277.76191,   1.3912000000000E+04
2457277.7626,   1.3969000000000E+04
2457277.76329,   1.3692000000000E+04
2457277.76398,   1.4298000000000E+04
2457277.76467,   1.4227000000000E+04
2457277.76536,   1.4313000000000E+04
2457277.76604,   1.4470000000000E+04
2457277.76673,   1.4190000000000E+04
2457277.76742,   1.3915000000000E+04
2457277.76811,   1.3966000000000E+04
2457277.7688,   1.4235000000000E+04
2457277.76949,   1.4472000000000E+04
2457277.77018,   1.4542000000000E+04
2457277.77086,   1.4642000000000E+04
2457277.77155,   1.4616000000000E+04
2457277.77224,   1.4573000000000E+04
2457277.77293,   1.4626000000000E+04
2457277.77362,   1.4049000000000E+04
2457277.77431,   1.4279000000000E+04
2457277.775,   1.4864000000000E+04
2457277.77569,   1.4550000000000E+04
2457277.77637,   1.4780000000000E+04
2457277.77706,   1.4845000000000E+04
2457277.77775,   1.4884000000000E+04
2457277.77844,   1.4863000000000E+04
2457277.77913,   1.4902000000000E+04
2457277.77982,   1.4759000000000E+04
2457277.78051,   1.4892000000000E+04
2457277.78119,   1.4484000000000E+04
2457277.78188,   1.4419000000000E+04
2457277.78257,   1.5065000000000E+04
2457277.78326,   1.4526000000000E+04
2457277.78395,   1.5051000000000E+04
2457277.78464,   1.5027000000000E+04
2457277.78533,   1.4504000000000E+04
2457277.78602,   1.5121000000000E+04
2457277.7867,   1.5147000000000E+04
2457277.78739,   1.5222000000000E+04
2457277.78808,   1.4671000000000E+04
2457277.78877,   1.4750000000000E+04
2457277.78946,   1.5007000000000E+04
2457277.79015,   1.4761000000000E+04
2457277.79084,   1.4663000000000E+04
2457277.79152,   1.5122000000000E+04
2457277.79221,   1.5327000000000E+04
2457277.7929,   1.5302000000000E+04
2457277.79359,   1.5321000000000E+04
2457277.79428,   1.5336000000000E+04
2457277.79497,   1.5022000000000E+04
2457277.79566,   1.5042000000000E+04
2457277.79634,   1.5308000000000E+04
2457277.79703,   1.4821000000000E+04
2457277.79772,   1.4920000000000E+04
2457277.79841,   1.4733000000000E+04
2457277.7991,   1.5460000000000E+04
2457277.79979,   1.5434000000000E+04
2457277.80048,   1.5502000000000E+04
2457277.80117,   1.5544000000000E+04
2457277.80185,   1.5219000000000E+04
2457277.80254,   1.5115000000000E+04
2457277.80323,   1.5401000000000E+04
2457277.80392,   1.5051000000000E+04
2457277.80461,   1.5172000000000E+04
2457277.8053,   1.5536000000000E+04
2457277.80599,   1.5681000000000E+04
2457277.80667,   1.5536000000000E+04
2457277.80736,   1.5814000000000E+04
2457277.80805,   1.5811000000000E+04
2457277.80874,   1.5360000000000E+04
2457277.80943,   1.5350000000000E+04
2457277.81012,   1.5769000000000E+04
2457277.81081,   1.5508000000000E+04
2457277.8115,   1.5267000000000E+04
2457277.81218,   1.5833000000000E+04
2457277.81287,   1.5840000000000E+04
2457277.81356,   1.5854000000000E+04
2457277.81425,   1.5828000000000E+04
2457277.81494,   1.5856000000000E+04
2457277.81563,   1.5476000000000E+04
2457277.81632,   1.5362000000000E+04
2457277.817,   1.5833000000000E+04
2457277.81769,   1.5242000000000E+04
2457277.81838,   1.5398000000000E+04
2457277.81907,   1.5915000000000E+04
2457277.81976,   1.5921000000000E+04
2457277.82045,   1.5909000000000E+04
2457277.82114,   1.5927000000000E+04
2457277.82183,   1.5998000000000E+04
2457277.82251,   1.5403000000000E+04
2457277.8232,   1.5605000000000E+04
2457277.82389,   1.5801000000000E+04
2457277.82458,   1.5552000000000E+04
2457277.82527,   1.5468000000000E+04
2457277.82596,   1.5986000000000E+04
2457277.82665,   1.5969000000000E+04
2457277.82733,   1.6102000000000E+04
2457277.82802,   1.5985000000000E+04
2457277.82871,   1.6033000000000E+04
2457277.8294,   1.6115000000000E+04
2457277.83009,   1.5565000000000E+04
2457277.83078,   1.5857000000000E+04
2457277.83147,   1.6229000000000E+04
2457277.83216,   1.5413000000000E+04
2457277.83284,   1.6021000000000E+04
2457277.83353,   1.6004000000000E+04
2457277.83422,   1.5859000000000E+04
2457277.83491,   1.5813000000000E+04
2457277.8356,   1.5439000000000E+04
2457277.83629,   1.5706000000000E+04
2457277.83698,   1.5529000000000E+04
2457277.83766,   1.5911000000000E+04
2457277.83835,   1.5410000000000E+04
2457277.83904,   1.5500000000000E+04
2457277.83973,   1.5948000000000E+04
2457277.84042,   1.5981000000000E+04
2457277.84111,   1.5837000000000E+04
2457277.8418,   1.5270000000000E+04
2457277.84248,   1.5996000000000E+04
2457277.84317,   1.5471000000000E+04
2457277.84386,   1.5513000000000E+04
2457277.84455,   1.5852000000000E+04
2457277.84524,   1.5343000000000E+04
2457277.84593,   1.5446000000000E+04
2457277.84662,   1.5784000000000E+04
2457277.84731,   1.5834000000000E+04
2457277.84799,   1.6015000000000E+04
2457277.84868,   1.5989000000000E+04
2457277.84937,   1.5313000000000E+04
2457277.85006,   1.5577000000000E+04
2457277.85075,   1.5676000000000E+04
2457277.85144,   1.5746000000000E+04
2457277.85213,   1.5500000000000E+04
2457277.85281,   1.5363000000000E+04
2457277.8535,   1.5907000000000E+04
2457277.85419,   1.5148000000000E+04
2457277.85488,   1.5845000000000E+04
2457277.85557,   1.5780000000000E+04
2457277.85626,   1.5864000000000E+04
2457277.85695,   1.5455000000000E+04
2457277.85764,   1.5445000000000E+04
2457277.85832,   1.5964000000000E+04
2457277.85901,   1.5277000000000E+04
2457277.8597,   1.5348000000000E+04
2457277.86039,   1.5572000000000E+04
2457277.86108,   1.5838000000000E+04
2457277.86177,   1.5938000000000E+04
2457277.86246,   1.5587000000000E+04
2457277.86314,   1.5668000000000E+04
2457277.86383,   1.5389000000000E+04
2457277.86452,   1.5427000000000E+04
2457277.86521,   1.5618000000000E+04
2457277.8659,   1.5063000000000E+04
2457277.86659,   1.5315000000000E+04
2457277.86728,   1.5686000000000E+04
2457277.86797,   1.5705000000000E+04
2457277.86865,   1.5743000000000E+04
2457277.86934,   1.5087000000000E+04
2457277.87003,   1.5600000000000E+04
2457277.87072,   1.5080000000000E+04
2457277.87141,   1.5200000000000E+04
2457277.8721,   1.5450000000000E+04
2457277.87279,   1.5138000000000E+04
2457277.87347,   1.5069000000000E+04
2457277.87416,   1.5496000000000E+04
2457277.87485,   1.5493000000000E+04
2457277.87554,   1.5511000000000E+04
2457277.87623,   1.5477000000000E+04
2457277.87692,   1.5555000000000E+04
2457277.87761,   1.4968000000000E+04
2457277.8783,   1.5194000000000E+04
2457277.87898,   1.5284000000000E+04
2457277.87967,   1.4699000000000E+04
2457277.88036,   1.4847000000000E+04
2457277.88105,   1.5385000000000E+04
2457277.88174,   1.4760000000000E+04
2457277.88243,   1.5288000000000E+04
2457277.88312,   1.5158000000000E+04
2457277.8838,   1.5139000000000E+04
2457277.88449,   1.4821000000000E+04
2457277.88518,   1.4753000000000E+04
2457277.88587,   1.5117000000000E+04
2457277.88656,   1.4580000000000E+04
2457277.88725,   1.4682000000000E+04
2457277.88794,   1.5158000000000E+04
2457277.88863,   1.5094000000000E+04
2457277.88931,   1.4371000000000E+04
2457277.89,   1.5128000000000E+04
2457277.89069,   1.5137000000000E+04
2457277.89138,   1.4794000000000E+04
2457277.89207,   1.4644000000000E+04
2457277.89276,   1.4831000000000E+04
2457277.89345,   1.4583000000000E+04
2457277.89413,   1.4465000000000E+04
2457277.89482,   1.4831000000000E+04
2457277.89551,   1.4952000000000E+04
2457277.8962,   1.4980000000000E+04
2457277.89689,   1.4927000000000E+04
2457277.89758,   1.4880000000000E+04
2457277.89827,   1.4605000000000E+04
2457277.89895,   1.4559000000000E+04
2457277.89964,   1.4680000000000E+04
2457277.90033,   1.4227000000000E+04
2457277.90102,   1.4312000000000E+04
2457277.90171,   1.4635000000000E+04
2457277.9024,   1.4562000000000E+04
2457277.90309,   1.4680000000000E+04
2457277.90378,   1.4747000000000E+04
2457277.90446,   1.4682000000000E+04
2457277.90515,   1.4532000000000E+04
2457277.90584,   1.4378000000000E+04
2457277.90653,   1.4445000000000E+04
2457277.90722,   1.4026000000000E+04
2457277.90791,   1.4140000000000E+04
2457277.9086,   1.4645000000000E+04
2457277.90928,   1.3952000000000E+04
2457277.90997,   1.4514000000000E+04
2457277.91066,   1.4322000000000E+04
2457277.91135,   1.4312000000000E+04
2457277.91204,   1.4152000000000E+04
2457277.91273,   1.4151000000000E+04
2457277.91342,   1.4181000000000E+04
2457277.91411,   1.4235000000000E+04
2457277.91479,   1.3850000000000E+04
2457277.91548,   1.4359000000000E+04
2457277.91617,   1.4174000000000E+04
2457277.91686,   1.3738000000000E+04
2457277.91755,   1.4262000000000E+04
2457277.91824,   1.4184000000000E+04
2457277.91893,   1.4193000000000E+04
2457277.91961,   1.3847000000000E+04
2457277.9203,   1.4012000000000E+04
2457277.92099,   1.3842000000000E+04
2457277.92168,   1.3775000000000E+04
2457277.92237,   1.3470000000000E+04
2457277.92306,   1.4001000000000E+04
2457277.92375,   1.3862000000000E+04
2457277.92444,   1.3967000000000E+04
2457277.92512,   1.3758000000000E+04
2457277.92581,   1.3895000000000E+04
2457277.9265,   1.3411000000000E+04
2457277.92719,   1.3652000000000E+04
2457277.92788,   1.3708000000000E+04
2457277.92857,   1.3508000000000E+04
2457277.92926,   1.3770000000000E+04
2457277.92994,   1.3796000000000E+04
2457277.93063,   1.3554000000000E+04
2457277.93132,   1.3626000000000E+04
2457277.93201,   1.3646000000000E+04
2457277.9327,   1.3611000000000E+04
2457277.93339,   1.3048000000000E+04
2457277.93408,   1.2927000000000E+04
2457277.93477,   1.3197000000000E+04
2457277.93545,   1.3290000000000E+04
2457277.93614,   1.3427000000000E+04
2457277.93683,   1.3420000000000E+04
2457277.93752,   1.3130000000000E+04
2457277.93821,   1.3241000000000E+04
2457277.9389,   1.3240000000000E+04
2457277.93959,   1.3182000000000E+04
2457277.94027,   1.2866000000000E+04
2457277.94096,   1.2671000000000E+04
2457277.94165,   1.2908000000000E+04
2457277.94234,   1.2978000000000E+04
2457277.94303,   1.3043000000000E+04
2457277.94372,   1.2950000000000E+04
2457277.94441,   1.2877000000000E+04
2457277.94509,   1.3161000000000E+04
2457277.94578,   1.2833000000000E+04
2457277.94647,   1.2698000000000E+04
2457277.94716,   1.2450000000000E+04
2457277.94785,   1.2181000000000E+04
2457277.94854,   1.2557000000000E+04
2457277.94923,   1.2046000000000E+04
2457277.94992,   1.2582000000000E+04
2457277.9506,   1.2554000000000E+04
2457277.95129,   1.2479000000000E+04
2457277.95198,   1.2326000000000E+04
2457277.95267,   1.2273000000000E+04
2457277.95336,   1.2360000000000E+04
2457277.95405,   1.1807000000000E+04
2457277.95474,   1.1907000000000E+04
2457277.95542,   1.1582000000000E+04
2457277.95611,   1.1774000000000E+04
2457277.9568,   1.2201000000000E+04
2457277.95749,   1.2129000000000E+04
2457277.95818,   1.2046000000000E+04
2457277.95887,   1.1918000000000E+04
2457277.95956,   1.2035000000000E+04
2457277.96025,   1.1973000000000E+04
2457277.96093,   1.1356000000000E+04
2457277.96162,   1.1362000000000E+04
2457277.96231,   1.1687000000000E+04
2457277.963,   1.1218000000000E+04
2457277.96369,   1.1260000000000E+04
2457277.96438,   1.1810000000000E+04
2457277.96507,   1.1579000000000E+04
2457277.96575,   1.1503000000000E+04
2457277.96644,   1.1444000000000E+04
2457277.96713,   1.1078000000000E+04
2457277.96782,   1.1045000000000E+04
2457277.96851,   1.1119000000000E+04
2457277.9692,   1.1402000000000E+04
2457277.96989,   1.1046000000000E+04
2457277.97058,   1.0989000000000E+04
2457277.97126,   1.1413000000000E+04
2457277.97195,   1.1390000000000E+04
2457277.97264,   1.1549000000000E+04
2457277.97333,   1.1431000000000E+04
2457277.97402,   1.1423000000000E+04
2457277.97471,   1.0838000000000E+04
2457277.9754,   1.0974000000000E+04
2457277.97608,   1.1246000000000E+04
2457277.97677,   1.0894000000000E+04
2457277.97746,   1.0850000000000E+04
2457277.97815,   1.1392000000000E+04
2457277.97884,   1.1346000000000E+04
2457277.97953,   1.1357000000000E+04
2457277.98022,   1.1437000000000E+04
2457277.98091,   1.1451000000000E+04
2457277.98159,   1.0821000000000E+04
2457277.98228,   1.0875000000000E+04
2457277.98297,   1.1293000000000E+04
2457277.98366,   1.0879000000000E+04
2457277.98435,   1.1000000000000E+04
2457277.98504,   1.1418000000000E+04
2457277.98573,   1.1319000000000E+04
2457277.98641,   1.1423000000000E+04
2457277.9871,   1.1370000000000E+04
2457277.98779,   1.1491000000000E+04
2457277.98848,   1.0853000000000E+04
2457277.98917,   1.0844000000000E+04
2457277.98986,   1.1264000000000E+04
2457277.99055,   1.0874000000000E+04
2457277.99123,   1.1705000000000E+04
2457277.99192,   1.1204000000000E+04
2457277.99261,   1.1222000000000E+04
2457277.9933,   1.1211000000000E+04
2457277.99399,   1.1394000000000E+04
2457277.99468,   1.0834000000000E+04
2457277.99537,   1.1052000000000E+04
2457277.99606,   1.0929000000000E+04
2457277.99674,   1.1259000000000E+04
2457277.99743,   1.0879000000000E+04
2457277.99812,   1.0877000000000E+04
2457277.99881,   1.1434000000000E+04
2457277.9995,   1.1163000000000E+04
2457278.00019,   1.1380000000000E+04
2457278.00088,   1.1199000000000E+04
2457278.00156,   1.1251000000000E+04
2457278.00225,   1.0904000000000E+04
2457278.00294,   1.0866000000000E+04
2457278.00363,   1.1231000000000E+04
2457278.00432,   1.0959000000000E+04
2457278.00501,   1.0888000000000E+04
2457278.0057,   1.1207000000000E+04
2457278.00639,   1.1290000000000E+04
2457278.00707,   1.1436000000000E+04
2457278.00776,   1.1415000000000E+04
2457278.00845,   1.0793000000000E+04
2457278.00914,   1.0969000000000E+04
2457278.00983,   1.0982000000000E+04
2457278.01052,   1.1243000000000E+04
2457278.01121,   1.0916000000000E+04
2457278.01189,   1.0937000000000E+04
2457278.01258,   1.1388000000000E+04
2457278.01327,   1.1418000000000E+04
2457278.01396,   1.1317000000000E+04
2457278.01465,   1.1239000000000E+04
2457278.01534,   1.1396000000000E+04
2457278.01603,   1.0892000000000E+04
2457278.01672,   1.1017000000000E+04
2457278.0174,   1.1314000000000E+04
2457278.01809,   1.0831000000000E+04
2457278.01878,   1.0982000000000E+04
2457278.01947,   1.1545000000000E+04
2457278.02016,   1.1422000000000E+04
2457278.02085,   1.1522000000000E+04
2457278.02154,   1.1092000000000E+04
2457278.02222,   1.1619000000000E+04
2457278.02291,   1.1173000000000E+04
2457278.0236,   1.1205000000000E+04
2457278.02429,   1.1052000000000E+04
2457278.02498,   1.1371000000000E+04
2457278.02567,   1.1337000000000E+04
2457278.02636,   1.1686000000000E+04
2457278.02705,   1.1728000000000E+04
2457278.02773,   1.1886000000000E+04
2457278.02842,   1.1789000000000E+04
2457278.02911,   1.2026000000000E+04
2457278.0298,   1.1655000000000E+04
2457278.03049,   1.1546000000000E+04
2457278.03118,   1.1955000000000E+04
2457278.03187,   1.1566000000000E+04
2457278.03255,   1.1652000000000E+04
2457278.03324,   1.2213000000000E+04
2457278.03393,   1.2556000000000E+04
2457278.03462,   1.2298000000000E+04
2457278.03531,   1.2384000000000E+04
2457278.036,   1.2434000000000E+04
2457278.03669,   1.1958000000000E+04
2457278.03737,   1.2000000000000E+04
2457278.03806,   1.2401000000000E+04
2457278.03875,   1.2068000000000E+04
2457278.03944,   1.2840000000000E+04
2457278.04013,   1.2683000000000E+04
2457278.04082,   1.2616000000000E+04
2457278.04151,   1.2651000000000E+04
2457278.0422,   1.2846000000000E+04
2457278.04288,   1.2939000000000E+04
2457278.04357,   1.2365000000000E+04
2457278.04426,   1.2660000000000E+04
2457278.04495,   1.2846000000000E+04
2457278.04564,   1.2337000000000E+04
2457278.04633,   1.2564000000000E+04
2457278.04702,   1.3075000000000E+04
2457278.0477,   1.3134000000000E+04
2457278.04839,   1.3191000000000E+04
2457278.04908,   1.2634000000000E+04
2457278.04977,   1.3296000000000E+04
2457278.05046,   1.2838000000000E+04
2457278.05115,   1.2843000000000E+04
2457278.05184,   1.3283000000000E+04
2457278.05253,   1.2893000000000E+04
2457278.05321,   1.2968000000000E+04
2457278.0539,   1.3400000000000E+04
2457278.05459,   1.3424000000000E+04
2457278.05528,   1.3614000000000E+04
2457278.05597,   1.3658000000000E+04
2457278.05666,   1.3710000000000E+04
2457278.05735,   1.3174000000000E+04
2457278.05803,   1.3303000000000E+04
2457278.05872,   1.3678000000000E+04
2457278.05941,   1.3360000000000E+04
2457278.0601,   1.3493000000000E+04
2457278.06079,   1.3316000000000E+04
2457278.06148,   1.3976000000000E+04
2457278.06217,   1.3927000000000E+04
2457278.06286,   1.3997000000000E+04
2457278.06354,   1.3391000000000E+04
2457278.06423,   1.3755000000000E+04
2457278.06492,   1.3604000000000E+04
2457278.06561,   1.3969000000000E+04
2457278.0663,   1.3526000000000E+04
2457278.06699,   1.3706000000000E+04
2457278.06768,   1.4122000000000E+04
2457278.06836,   1.4086000000000E+04
2457278.06905,   1.4110000000000E+04
2457278.06974,   1.4167000000000E+04
2457278.07043,   1.4157000000000E+04
2457278.07112,   1.4130000000000E+04
2457278.07181,   1.4116000000000E+04
2457278.0725,   1.4301000000000E+04
2457278.07319,   1.3772000000000E+04
2457278.07387,   1.3987000000000E+04
2457278.07456,   1.4490000000000E+04
2457278.07525,   1.4554000000000E+04
2457278.07594,   1.4616000000000E+04
2457278.07663,   1.4378000000000E+04
2457278.07732,   1.4625000000000E+04
2457278.07801,   1.4308000000000E+04
2457278.07869,   1.4334000000000E+04
2457278.07938,   1.4470000000000E+04
2457278.08007,   1.4059000000000E+04
2457278.08076,   1.4144000000000E+04
2457278.08145,   1.4691000000000E+04
2457278.08214,   1.4727000000000E+04
2457278.08283,   1.4151000000000E+04
2457278.08352,   1.4673000000000E+04
2457278.0842,   1.4809000000000E+04
2457278.08489,   1.4573000000000E+04
2457278.08558,   1.4533000000000E+04
2457278.08627,   1.4810000000000E+04
2457278.08696,   1.4646000000000E+04
2457278.08765,   1.4600000000000E+04
2457278.08834,   1.4384000000000E+04
2457278.08902,   1.4962000000000E+04
2457278.08971,   1.5020000000000E+04
2457278.0904,   1.4401000000000E+04
2457278.09109,   1.5067000000000E+04
2457278.09178,   1.5052000000000E+04
2457278.09247,   1.5009000000000E+04
2457278.09316,   1.4683000000000E+04
2457278.09384,   1.4866000000000E+04
2457278.09453,   1.5035000000000E+04
2457278.09522,   1.5078000000000E+04
2457278.09591,   1.5174000000000E+04
2457278.0966,   1.5208000000000E+04
2457278.09729,   1.4450000000000E+04
2457278.09798,   1.5273000000000E+04
2457278.09867,   1.5262000000000E+04
2457278.09935,   1.4945000000000E+04
2457278.10004,   1.4991000000000E+04
2457278.10073,   1.4968000000000E+04
2457278.10142,   1.5248000000000E+04
2457278.10211,   1.5394000000000E+04
2457278.1028,   1.4800000000000E+04
2457278.10349,   1.5348000000000E+04
2457278.10417,   1.5452000000000E+04
2457278.10486,   1.5286000000000E+04
2457278.10555,   1.5401000000000E+04
2457278.10624,   1.5003000000000E+04
2457278.10693,   1.5634000000000E+04
2457278.10762,   1.5196000000000E+04
2457278.10831,   1.5438000000000E+04
2457278.109,   1.5461000000000E+04
2457278.10968,   1.5575000000000E+04
2457278.11037,   1.5626000000000E+04
2457278.11106,   1.5589000000000E+04
2457278.11175,   1.5553000000000E+04
2457278.11244,   1.5593000000000E+04
2457278.11313,   1.5098000000000E+04
2457278.11382,   1.5114000000000E+04
2457278.1145,   1.5492000000000E+04
2457278.11519,   1.5604000000000E+04
2457278.11588,   1.5635000000000E+04
2457278.11657,   1.5656000000000E+04
2457278.11726,   1.5711000000000E+04
2457278.11795,   1.4984000000000E+04
2457278.11864,   1.5729000000000E+04
2457278.11933,   1.5683000000000E+04
2457278.12001,   1.5276000000000E+04
2457278.1207,   1.5186000000000E+04
2457278.12139,   1.5603000000000E+04
2457278.12208,   1.5730000000000E+04
2457278.12277,   1.5641000000000E+04
2457278.12346,   1.5684000000000E+04
2457278.12415,   1.5852000000000E+04
2457278.12483,   1.5837000000000E+04
2457278.12552,   1.5693000000000E+04
2457278.12621,   1.5224000000000E+04
2457278.1269,   1.5540000000000E+04
2457278.12759,   1.5404000000000E+04
2457278.12828,   1.5382000000000E+04
2457278.12897,   1.5469000000000E+04
2457278.12966,   1.5344000000000E+04
2457278.13034,   1.5949000000000E+04
2457278.13103,   1.5913000000000E+04
2457278.13172,   1.5758000000000E+04
2457278.13241,   1.5996000000000E+04
2457278.1331,   1.5773000000000E+04
2457278.13379,   1.5386000000000E+04
2457278.13448,   1.6296000000000E+04
2457278.13516,   1.5880000000000E+04
2457278.13585,   1.5368000000000E+04
2457278.13654,   1.5428000000000E+04
2457278.13723,   1.5387000000000E+04
2457278.13792,   1.6000000000000E+04
2457278.13861,   1.6041000000000E+04
2457278.1393,   1.6065000000000E+04
2457278.13998,   1.5995000000000E+04
2457278.14067,   1.5647000000000E+04
2457278.14136,   1.5581000000000E+04
2457278.14205,   1.5957000000000E+04
2457278.14274,   1.5475000000000E+04
2457278.14343,   1.5637000000000E+04
2457278.14412,   1.6011000000000E+04
2457278.14481,   1.6034000000000E+04
2457278.14549,   1.6107000000000E+04
2457278.14618,   1.5871000000000E+04
2457278.14687,   1.5940000000000E+04
2457278.14756,   1.5552000000000E+04
2457278.14825,   1.5577000000000E+04
2457278.14894,   1.5904000000000E+04
2457278.14963,   1.5496000000000E+04
2457278.15031,   1.5576000000000E+04
2457278.151,   1.5940000000000E+04
2457278.15169,   1.5463000000000E+04
2457278.15238,   1.6065000000000E+04
2457278.15307,   1.5938000000000E+04
2457278.15376,   1.6055000000000E+04
2457278.15445,   1.5522000000000E+04
2457278.15514,   1.5546000000000E+04
2457278.15582,   1.5932000000000E+04
2457278.15651,   1.5476000000000E+04
2457278.1572,   1.5502000000000E+04
2457278.15789,   1.5861000000000E+04
2457278.15858,   1.6142000000000E+04
2457278.15927,   1.5889000000000E+04
2457278.15996,   1.5937000000000E+04
2457278.16064,   1.5905000000000E+04
