EPIC ID, RA (J2000) [deg], Dec (J2000) [deg], magnitude, Investigation IDs
228683259, 134.2274933, 17.8198757, 17.6, GO16079_LC|GO16102_LC
228683272, 130.3588257, 14.7423754, 17.2, GO16102_LC
228683284, 134.2505951, 17.6698208, 17.7, GO16102_LC
228683291, 130.7356567, 13.213109, 17.3, GO16079_LC|GO16102_LC
228683295, 128.1495361, 21.9179859, 17.8, GO16102_LC
228683298, 129.6520386, 16.9110527, 17.2, GO16102_LC
228683307, 129.8980713, 12.2675867, 17.2, GO16102_LC
228683308, 133.3750305, 11.8639698, 17.6, GO16102_LC
228683319, 136.5440674, 13.4836941, 17.8, GO16102_LC
228683329, 131.0202332, 19.4747047, 16.8, GO16079_LC|GO16102_LC
228683336, 133.8477936, 18.5824413, 17.4, GO16102_LC
228683343, 132.7413025, 22.3864174, 17.1, GO16102_LC
228683367, 128.4012299, 22.4975643, 17.6, GO16102_LC
228683374, 133.3190918, 20.7365475, 17.6, GO16102_LC
251276927, 140.571497, 14.108423, 16.779, GO16079_LC|GO16102_LC
251277022, 140.595033, 14.118018, 17.49, GO16102_LC
251277119, 140.532945, 14.128056, 17.439, GO16079_LC|GO16102_LC
251277213, 140.560502, 14.140386, 17.736, GO16079_LC|GO16102_LC
251277248, 140.58667, 14.14388, 17.641, GO16102_LC
251277385, 140.146099, 14.157893, 17.359, GO16079_LC|GO16102_LC
251277539, 139.882326, 14.173762, 17.475, GO16079_LC|GO16102_LC
251277817, 140.411203, 14.198876, 17.389, GO16079_LC|GO16102_LC
251277826, 140.410169, 14.20006, 17.647, GO16079_LC|GO16102_LC
251277879, 140.056617, 14.204993, 17.342, GO16079_LC|GO16102_LC
251278275, 140.028932, 14.246696, 17.678, GO16102_LC
251278277, 140.34884, 14.247104, 16.955, GO16102_LC
251278337, 138.882008, 14.252711, 16.048, GO16079_LC|GO16095_LC|GO16102_LC
251278379, 140.083149, 14.257256, 17.617, GO16079_LC|GO16102_LC
251278399, 139.577283, 14.259292, 17.217, GO16079_LC|GO16102_LC
251278402, 139.738565, 14.260087, 17.342, GO16079_LC|GO16102_LC
251278405, 139.615473, 14.260446, 17.937, GO16079_LC|GO16102_LC
251278493, 139.54322, 14.26823, 17.521, GO16079_LC|GO16102_LC
251278544, 139.834971, 14.273648, 18.048, GO16102_LC
251278565, 140.20766, 14.276054, 17.252, GO16079_LC|GO16102_LC
251278574, 140.399717, 14.277144, 17.019, GO16102_LC
251278608, 140.208881, 14.281461, 17.436, GO16102_LC
251278636, 139.526539, 14.283262, 17.168, GO16079_LC|GO16102_LC
251278702, 138.929807, 14.290894, 17.646, GO16079_LC|GO16102_LC
251278720, 138.872812, 14.292767, 17.484, GO16102_LC
251278726, 138.85833, 14.293154, 17.647, GO16079_LC|GO16102_LC
251278787, 138.817884, 14.301165, 17.693, GO16079_LC|GO16102_LC
251278818, 139.604489, 14.30389, 18.307, GO16102_LC
251278828, 139.731515, 14.30484, 17.907, GO16079_LC|GO16095_LC|GO16102_LC
251278993, 138.913871, 14.323369, 15.682, GO16079_LC|GO16095_LC|GO16102_LC
251279050, 139.260551, 14.328875, 17.422, GO16079_LC|GO16102_LC
251279061, 140.151607, 14.329796, 16.838, GO16079_LC|GO16102_LC
251279102, 140.612365, 14.334791, 17.63, GO16079_LC|GO16102_LC
251279252, 139.683794, 14.349658, 17.056, GO16079_LC|GO16102_LC
251279413, 138.978517, 14.366032, 17.547, GO16079_LC|GO16102_LC
251279426, 139.390332, 14.367384, 17.607, GO16102_LC
251279479, 139.696294, 14.372003, 17.569, GO16079_LC|GO16102_LC
251279480, 140.541668, 14.372158, 17.444, GO16079_LC|GO16102_LC
251279530, 138.884748, 14.376496, 16.899, GO16079_LC|GO16102_LC
251279616, 140.370785, 14.384449, 16.404, GO16079_LC|GO16102_LC
251279622, 139.791496, 14.384952, 18.055, GO16079_LC|GO16102_LC
251279795, 140.055319, 14.40376, 17.526, GO16079_LC|GO16095_LC|GO16102_LC
251280053, 139.919827, 14.431958, 16.651, GO16079_LC|GO16102_LC
251280217, 139.951392, 14.451677, 16.7, GO16102_LC
251280226, 139.951806, 14.453113, 15.704, GO16079_LC|GO16102_LC
251280353, 140.215417, 14.464263, 18.046, GO16102_LC
251280420, 140.484841, 14.471364, 18.647, GO16079_LC|GO16102_LC
251280434, 139.345875, 14.472534, 17.753, GO16102_LC
251280474, 139.80346, 14.476087, 16.957, GO16079_LC|GO16102_LC
251280650, 140.363086, 14.495012, 18.96, GO16079_LC|GO16102_LC
251280735, 140.087649, 14.506084, 17.007, GO16102_LC
251280787, 139.734842, 14.512439, 16.373, GO16102_LC
251280942, 140.262664, 14.530201, 18.445, GO16079_LC|GO16102_LC
251280949, 140.477025, 14.530613, 17.1, GO16079_LC|GO16102_LC
251281277, 140.043104, 14.563314, 16.796, GO16102_LC
251281309, 138.912833, 14.567033, 17.603, GO16079_LC|GO16102_LC
251281323, 140.025477, 14.568768, 17.33, GO16079_LC|GO16102_LC
251281340, 139.130295, 14.570392, 17.567, GO16079_LC|GO16102_LC
251281481, 139.125404, 14.585465, 17.74, GO16102_LC
251281661, 139.889707, 14.608209, 17.725, GO16102_LC
251281708, 139.887751, 14.613832, 17.677, GO16102_LC
251281739, 139.921185, 14.617466, 16.661, GO16079_LC|GO16102_LC
251281745, 140.577885, 14.618143, 17.458, GO16102_LC
251281833, 140.067699, 14.628963, 17.412, GO16102_LC
251281842, 139.955798, 14.630171, 17.47, GO16102_LC
251281923, 139.037086, 14.639144, 18.234, GO16102_LC
251281961, 139.846384, 14.642745, 17.297, GO16102_LC
251282031, 140.00873, 14.650435, 17.282, GO16102_LC
251282103, 140.173976, 14.659719, 17.676, GO16102_LC
251282409, 139.958288, 14.694043, 16.859, GO16079_LC|GO16102_LC
251282593, 139.787699, 14.714763, 16.695, GO16102_LC
251282704, 140.471412, 14.72631, 17.475, GO16102_LC
251282884, 139.605893, 14.746439, 17.885, GO16102_LC
251282892, 139.917952, 14.747338, 17.461, GO16079_LC|GO16102_LC
251283002, 139.056981, 14.762163, 17.621, GO16079_LC|GO16102_LC
251283038, 139.154595, 14.766419, 17.693, GO16102_LC
251283060, 140.624968, 14.768539, 17.158, GO16102_LC
251283093, 140.433923, 14.771456, 17.194, GO16102_LC
251283103, 139.076083, 14.77258, 18.607, GO16079_LC|GO16095_LC|GO16102_LC
251283122, 140.001934, 14.77491, 15.997, GO16079_LC|GO16102_LC
251283197, 139.661209, 14.782751, 17.921, GO16102_LC
251283209, 139.3754, 14.784727, 17.658, GO16079_LC|GO16102_LC
251283243, 139.657719, 14.788687, 16.628, GO16102_LC
251283323, 139.674224, 14.798298, 17.456, GO16079_LC|GO16102_LC
251283329, 139.243477, 14.798785, 16.875, GO16079_LC|GO16102_LC
251283416, 139.669017, 14.808937, 16.872, GO16079_LC|GO16102_LC
251283638, 139.716299, 14.832481, 17.554, GO16079_LC|GO16102_LC
251283787, 139.87312, 14.848364, 17.537, GO16102_LC
251283851, 139.701598, 14.855363, 17.102, GO16102_LC
251283893, 139.644608, 14.858465, 17.269, GO16079_LC|GO16102_LC
251283913, 139.657754, 14.860651, 16.917, GO16079_LC|GO16102_LC
251283983, 139.909848, 14.868193, 17.047, GO16079_LC|GO16102_LC
251283998, 140.331358, 14.869946, 17.492, GO16102_LC
251284139, 140.312362, 14.884254, 16.924, GO16079_LC|GO16102_LC
251284222, 139.329332, 14.893431, 16.097, GO16079_LC|GO16102_LC
251284306, 139.652973, 14.900862, 17.035, GO16079_LC|GO16102_LC
251284499, 140.431514, 14.921984, 17.508, GO16102_LC
251284513, 139.695556, 14.923, 17.34, GO16079_LC|GO16102_LC
251284623, 139.660184, 14.934068, 16.59, GO16079_LC|GO16102_LC
251284668, 139.656557, 14.9406, 17.452, GO16102_LC
251284672, 139.598144, 14.941135, 16.982, GO16102_LC
251284682, 139.614183, 14.941705, 16.327, GO16079_LC|GO16095_LC|GO16102_LC
251284688, 139.597489, 14.942407, 16.118, GO16079_LC|GO16102_LC
251284716, 139.596503, 14.945163, 16.928, GO16079_LC|GO16102_LC
251284892, 139.647072, 14.963659, 18.409, GO16102_LC
251284902, 139.696781, 14.964761, 16.425, GO16079_LC|GO16102_LC
251284905, 139.6993, 14.965088, 15.881, GO16079_LC|GO16102_LC
251284945, 139.67552, 14.969434, 17.107, GO16079_LC|GO16102_LC
251285002, 139.100069, 14.976884, 17.086, GO16102_LC
251285039, 139.635024, 14.980378, 15.991, GO16079_LC|GO16095_LC|GO16102_LC
251285063, 140.577718, 14.982354, 16.845, GO16079_LC|GO16102_LC
251285081, 139.566706, 14.985045, 16.395, GO16079_LC|GO16095_LC|GO16102_LC
251285105, 139.112388, 14.988227, 17.107, GO16079_LC|GO16095_LC|GO16102_LC
251285363, 139.324271, 15.016251, 18.221, GO16079_LC|GO16102_LC
251285593, 139.788797, 15.039543, 18.28, GO16102_LC
251285693, 139.756874, 15.051381, 17.425, GO16079_LC|GO16102_LC
251285715, 140.412388, 15.053667, 15.991, GO16079_LC|GO16102_LC
251285721, 139.760474, 15.054357, 17.854, GO16079_LC|GO16102_LC
251285848, 139.32035, 15.068315, 18.697, GO16079_LC|GO16102_LC
251285910, 140.703218, 15.074487, 17.532, GO16102_LC
251285976, 139.908627, 15.081629, 17.585, GO16102_LC
251286018, 139.400644, 15.08587, 17.597, GO16079_LC|GO16102_LC
251286057, 139.153247, 15.09081, 17.698, GO16079_LC|GO16095_LC|GO16102_LC
251286058, 140.384104, 15.090885, 17.167, GO16079_LC|GO16102_LC
251286062, 139.048204, 15.091405, 17.816, GO16102_LC
251286086, 140.038233, 15.09497, 16.713, GO16079_LC|GO16102_LC
251286168, 139.369109, 15.103007, 17.385, GO16079_LC|GO16102_LC
251286190, 139.368514, 15.105082, 17.278, GO16079_LC|GO16102_LC
251286238, 139.383259, 15.109894, 17.042, GO16079_LC|GO16102_LC
251286319, 139.72081, 15.117582, 18.097, GO16079_LC|GO16102_LC
251286325, 140.199218, 15.118022, 14.887, GO16079_LC|GO16095_LC|GO16102_LC
251286336, 139.427474, 15.119098, 16.756, GO16079_LC|GO16102_LC
251286401, 140.460475, 15.126087, 15.589, GO16079_LC|GO16102_LC
251286483, 139.242186, 15.135919, 17.569, GO16079_LC|GO16102_LC
251286640, 139.224851, 15.152107, 17.031, GO16102_LC
251286659, 139.251019, 15.154635, 17.522, GO16079_LC|GO16102_LC
251286671, 140.652518, 15.156029, 17.019, GO16102_LC
251286677, 140.35723, 15.157113, 16.24, GO16079_LC|GO16102_LC
251286778, 140.34038, 15.167658, 16.919, GO16079_LC|GO16102_LC
251286801, 139.140049, 15.170243, 18.05, GO16102_LC
251286840, 140.234852, 15.173965, 18.667, GO16079_LC|GO16102_LC
251286879, 140.428898, 15.177601, 17.932, GO16079_LC|GO16102_LC
251286947, 140.636372, 15.184706, 16.7, GO16079_LC|GO16102_LC
251286958, 140.279673, 15.186554, 17.61, GO16102_LC
251287006, 139.861736, 15.192781, 17.539, GO16079_LC|GO16102_LC
251287010, 139.312237, 15.192994, 18.729, GO16079_LC|GO16102_LC
251287046, 140.399692, 15.196769, 17.371, GO16079_LC|GO16102_LC
251287089, 140.267096, 15.201562, 17.207, GO16102_LC
251287110, 139.354981, 15.203291, 17.803, GO16079_LC|GO16102_LC
251287172, 139.628403, 15.210024, 16.86, GO16102_LC
251287185, 139.36351, 15.211324, 16.691, GO16079_LC|GO16102_LC
251287199, 139.987821, 15.212375, 17.736, GO16102_LC
251287339, 139.437966, 15.230604, 18.151, GO16102_LC
251287372, 139.113737, 15.234905, 17.545, GO16079_LC|GO16095_LC|GO16102_LC
251287498, 140.324505, 15.249799, 18.425, GO16079_LC|GO16102_LC
251287597, 139.444705, 15.261524, 17.405, GO16079_LC|GO16102_LC
251287624, 139.966966, 15.264532, 17.435, GO16102_LC
251287661, 140.401384, 15.269255, 17.367, GO16079_LC|GO16102_LC
251287819, 139.113358, 15.287172, 16.263, GO16079_LC|GO16102_LC
251287893, 139.208476, 15.295128, 17.48, GO16079_LC|GO16102_LC
251287895, 140.363099, 15.295225, 17.544, GO16079_LC|GO16102_LC
251287914, 140.117926, 15.297548, 16.914, GO16079_LC|GO16102_LC
251287936, 139.843064, 15.299274, 17.34, GO16079_LC|GO16102_LC
251287939, 139.253283, 15.299834, 15.914, GO16079_LC|GO16095_LC|GO16102_LC
251287944, 140.085257, 15.300126, 17.587, GO16102_LC
251287973, 140.524818, 15.302256, 16.737, GO16079_LC|GO16102_LC
251288004, 139.898727, 15.306074, 17.368, GO16102_LC
251288009, 139.411281, 15.307306, 15.556, GO16079_LC|GO16102_LC
251288049, 139.412521, 15.311697, 17.554, GO16079_LC|GO16102_LC
251288075, 139.300175, 15.314941, 16.848, GO16079_LC|GO16102_LC
251288098, 139.169464, 15.317356, 17.556, GO16079_LC|GO16095_LC|GO16102_LC
251288108, 139.294772, 15.318613, 16.798, GO16079_LC|GO16102_LC
251288210, 139.345928, 15.330311, 16.413, GO16079_LC|GO16102_LC
251288224, 139.842517, 15.331424, 16.816, GO16079_LC|GO16102_LC
251288225, 139.343772, 15.33178, 15.332, GO16079_LC|GO16102_LC
251288264, 139.317497, 15.337057, 17.343, GO16102_LC
251288541, 139.279179, 15.369141, 17.306, GO16079_LC|GO16102_LC
251288588, 140.038589, 15.373129, 17.549, GO16079_LC|GO16102_LC
251288765, 139.326738, 15.39185, 17.652, GO16102_LC
251288808, 139.904297, 15.395161, 17.392, GO16079_LC|GO16102_LC
251288829, 140.015861, 15.396831, 17.934, GO16079_LC|GO16102_LC
251288888, 140.199569, 15.402874, 18.136, GO16102_LC
251288938, 139.862536, 15.408637, 18.14, GO16079_LC|GO16102_LC
251288981, 140.04048, 15.415026, 18.137, GO16102_LC
251289084, 139.147858, 15.426949, 16.184, GO16079_LC|GO16102_LC
251289420, 139.443084, 15.464379, 18.068, GO16079_LC|GO16102_LC
251289510, 139.424079, 15.475259, 17.546, GO16079_LC|GO16102_LC
251289516, 139.358897, 15.476006, 17.845, GO16079_LC|GO16102_LC
251289531, 139.710786, 15.477974, 17.324, GO16079_LC|GO16102_LC
251289552, 140.45504, 15.479674, 16.034, GO16079_LC|GO16102_LC
251289559, 140.735746, 15.480392, 16.477, GO16079_LC|GO16102_LC
251289976, 139.37534, 15.525635, 16.443, GO16079_LC|GO16102_LC
251289994, 140.522008, 15.527701, 17.719, GO16102_LC
251290004, 140.564292, 15.528771, 17.577, GO16079_LC|GO16102_LC
251290079, 139.70195, 15.537176, 17.083, GO16079_LC|GO16102_LC
251290184, 140.346618, 15.546692, 16.92, GO16102_LC
251290237, 139.714061, 15.553512, 16.219, GO16079_LC|GO16102_LC
251290261, 139.903803, 15.555628, 16.989, GO16079_LC|GO16102_LC
251290386, 139.782759, 15.570307, 17.137, GO16079_LC|GO16102_LC
251290400, 140.574078, 15.571469, 17.5, GO16079_LC|GO16102_LC
251290419, 139.890836, 15.573224, 17.316, GO16102_LC
251290466, 139.806866, 15.57834, 16.323, GO16079_LC|GO16102_LC
251290468, 140.578852, 15.578712, 18.355, GO16079_LC|GO16102_LC
251290484, 140.053283, 15.58097, 18.154, GO16102_LC
251290536, 139.214576, 15.58663, 17.843, GO16102_LC
251290563, 139.429113, 15.588762, 16.266, GO16079_LC|GO16102_LC
251290911, 139.077987, 15.629113, 17.377, GO16079_LC|GO16102_LC
251290949, 140.478329, 15.633209, 17.136, GO16079_LC|GO16102_LC
251290990, 139.134436, 15.637724, 17.504, GO16102_LC
251291063, 140.448548, 15.646973, 15.355, GO16079_LC|GO16102_LC
251291081, 139.151528, 15.649854, 16.862, GO16079_LC|GO16102_LC
251291098, 140.478367, 15.652123, 17.049, GO16079_LC|GO16102_LC
251291188, 139.43181, 15.661979, 18.069, GO16102_LC
251291193, 139.638593, 15.662816, 16.836, GO16079_LC|GO16102_LC
251291228, 139.656466, 15.667315, 18.128, GO16079_LC|GO16102_LC
251291267, 139.972129, 15.67127, 17.332, GO16079_LC|GO16102_LC
251291349, 139.385687, 15.682726, 17.006, GO16079_LC|GO16102_LC
251291497, 139.630183, 15.69912, 17.887, GO16079_LC|GO16102_LC
251291607, 140.05012, 15.709549, 17.62, GO16079_LC|GO16102_LC
251291666, 139.089127, 15.714989, 17.659, GO16079_LC|GO16102_LC
251291690, 140.467063, 15.717124, 17.525, GO16079_LC|GO16102_LC
251291828, 139.705028, 15.734336, 15.826, GO16079_LC|GO16102_LC
251291920, 139.724641, 15.744339, 19.363, GO16102_LC
251291949, 140.380866, 15.747416, 16.926, GO16079_LC|GO16102_LC
251291970, 140.116487, 15.749675, 17.485, GO16102_LC
251291987, 140.247608, 15.751907, 17.293, GO16102_LC
251292087, 139.713682, 15.762573, 16.503, GO16079_LC|GO16102_LC
251292092, 139.837054, 15.763413, 17.795, GO16079_LC|GO16095_LC|GO16102_LC
251292301, 139.146948, 15.785118, 17.299, GO16079_LC|GO16102_LC
251292321, 140.541353, 15.787355, 17.044, GO16079_LC|GO16102_LC
251292430, 139.932788, 15.799613, 17.54, GO16079_LC|GO16095_LC|GO16102_LC
251292450, 140.127216, 15.801604, 18.065, GO16102_LC
251292514, 140.704254, 15.809118, 17.736, GO16079_LC|GO16102_LC
251292634, 140.680482, 15.822084, 17.572, GO16102_LC
251292740, 139.199985, 15.837929, 17.414, GO16079_LC|GO16102_LC
251292803, 139.223339, 15.844636, 16.316, GO16079_LC|GO16102_LC
251292854, 140.765367, 15.851381, 17.878, GO16079_LC|GO16102_LC
251292947, 140.373177, 15.861088, 16.337, GO16079_LC|GO16102_LC
251293044, 139.622146, 15.873266, 16.961, GO16079_LC|GO16095_LC|GO16102_LC
251293049, 140.360398, 15.873841, 16.621, GO16102_LC
251293088, 140.722478, 15.877774, 17.602, GO16079_LC|GO16102_LC
251293122, 140.336638, 15.881633, 17.287, GO16102_LC
251293123, 140.332107, 15.881647, 15.986, GO16102_LC
251293136, 139.695786, 15.883472, 17.617, GO16102_LC
251293143, 140.472111, 15.883887, 17.995, GO16079_LC|GO16102_LC
251293232, 140.353267, 15.892399, 16.885, GO16102_LC
251293283, 139.776614, 15.897706, 17.7, GO16102_LC
251293299, 140.402196, 15.899115, 16.327, GO16079_LC|GO16102_LC
251293384, 139.640554, 15.907782, 17.701, GO16102_LC
251293427, 140.029637, 15.913286, 17.305, GO16079_LC|GO16102_LC
251293690, 140.204061, 15.939709, 16.612, GO16079_LC|GO16102_LC
251293765, 139.143564, 15.948339, 18.458, GO16102_LC
251293887, 140.434056, 15.963244, 15.248, GO16079_LC|GO16102_LC
251293906, 140.717895, 15.965265, 17.244, GO16102_LC
251293973, 139.405449, 15.972514, 15.579, GO16079_LC|GO16102_LC
251293988, 139.507752, 15.974502, 17.597, GO16079_LC|GO16102_LC
251294327, 139.374335, 16.011599, 17.495, GO16079_LC|GO16102_LC
251294339, 140.680278, 16.01346, 16.01, GO16079_LC|GO16102_LC
251294353, 139.764914, 16.014599, 16.389, GO16079_LC|GO16102_LC
251294390, 140.517882, 16.018435, 17.516, GO16079_LC|GO16102_LC
251294519, 139.188792, 16.031658, 17.346, GO16079_LC|GO16102_LC
251294525, 139.285815, 16.032293, 16.657, GO16079_LC|GO16102_LC
251294686, 139.957445, 16.052841, 16.874, GO16079_LC|GO16102_LC
251294736, 140.76443, 16.057577, 17.552, GO16079_LC|GO16102_LC
251295001, 139.654608, 16.083443, 16.79, GO16079_LC|GO16102_LC
251295660, 139.346272, 16.152969, 17.34, GO16079_LC|GO16102_LC
251295739, 140.20975, 16.161159, 19.054, GO16079_LC|GO16095_LC|GO16102_LC
251295963, 139.350875, 16.185474, 17.274, GO16079_LC|GO16102_LC
251295967, 139.878864, 16.186499, 16.996, GO16079_LC|GO16102_LC
251296101, 140.784536, 16.199175, 17.601, GO16102_LC
251296148, 140.165886, 16.202726, 18.4, GO16095_LC|GO16102_LC
251296278, 140.698999, 16.218287, 17.578, GO16079_LC|GO16102_LC
251296397, 139.382119, 16.230148, 17.353, GO16079_LC|GO16102_LC
251296560, 140.317526, 16.246721, 18.256, GO16102_LC
251296572, 139.977022, 16.247847, 17.409, GO16102_LC
251296810, 140.647617, 16.274365, 16.457, GO16079_LC|GO16102_LC
251296885, 140.341129, 16.28311, 17.791, GO16102_LC
251296948, 140.774617, 16.290068, 17.715, GO16079_LC|GO16102_LC
251297211, 139.440021, 16.318971, 17.511, GO16079_LC|GO16102_LC
251297247, 140.050501, 16.32188, 18.255, GO16102_LC
251297468, 139.474796, 16.342375, 17.77, GO16095_LC|GO16102_LC
251297561, 139.354894, 16.351284, 17.03, GO16079_LC|GO16102_LC
251298004, 140.154826, 16.397551, 17.647, GO16079_LC|GO16095_LC|GO16102_LC
251298164, 139.418368, 16.418159, 15.493, GO16079_LC|GO16102_LC
251298272, 140.674184, 16.427755, 18.495, GO16079_LC|GO16102_LC
251298664, 139.334792, 16.467566, 17.465, GO16102_LC
251298666, 139.398166, 16.467861, 18.395, GO16079_LC|GO16102_LC
251298799, 139.67631, 16.479504, 17.115, GO16079_LC|GO16095_LC|GO16102_LC
251298882, 139.479121, 16.488806, 17.377, GO16079_LC|GO16095_LC|GO16102_LC
251298888, 139.153931, 16.489182, 15.419, GO16079_LC|GO16095_LC|GO16102_LC
251298927, 140.670248, 16.493584, 17.46, GO16102_LC
251298936, 139.801227, 16.49547, 18.049, GO16079_LC|GO16102_LC
251299103, 139.820722, 16.512589, 17.643, GO16102_LC
251299419, 140.223564, 16.544083, 17.761, GO16102_LC
251299555, 139.747755, 16.555767, 17.55, GO16079_LC|GO16102_LC
251299589, 139.504094, 16.56048, 16.66, GO16079_LC|GO16102_LC
251299602, 139.528851, 16.562532, 17.179, GO16079_LC|GO16102_LC
251299684, 139.756785, 16.570763, 18.046, GO16079_LC|GO16102_LC
251303985, 140.618857, 17.016022, 16.834, GO16102_LC
251304102, 140.504862, 17.028404, 17.051, GO16079_LC|GO16102_LC
251304276, 139.355791, 17.048141, 15.956, GO16079_LC|GO16102_LC
251304430, 140.446556, 17.065208, 16.531, GO16079_LC|GO16102_LC
251304432, 140.841811, 17.065486, 16.845, GO16095_LC|GO16102_LC
251304437, 140.549862, 17.065847, 16.83, GO16079_LC|GO16102_LC
251304477, 140.786774, 17.0697, 17.978, GO16102_LC
251304531, 140.486867, 17.075193, 16.546, GO16079_LC|GO16102_LC
251304559, 139.226841, 17.077409, 14.963, GO16079_LC|GO16095_LC|GO16102_LC
251304666, 139.90274, 17.088289, 17.437, GO16079_LC|GO16102_LC
251304688, 140.463295, 17.090645, 17.355, GO16079_LC|GO16102_LC
251304728, 139.306327, 17.094389, 15.499, GO16079_LC|GO16095_LC|GO16102_LC
251304762, 139.490305, 17.097473, 17.617, GO16095_LC|GO16102_LC
251304765, 140.852424, 17.097649, 16.593, GO16079_LC|GO16095_LC|GO16102_LC
251304950, 139.390376, 17.115198, 16.598, GO16102_LC
251304975, 140.587662, 17.116993, 16.05, GO16079_LC|GO16102_LC
251305068, 139.847941, 17.126638, 17.343, GO16079_LC|GO16102_LC
251305116, 140.631992, 17.13019, 16.093, GO16079_LC|GO16102_LC
251305133, 139.994418, 17.131283, 16.459, GO16079_LC|GO16102_LC
251305206, 139.581016, 17.138048, 17.053, GO16102_LC
251305223, 139.753386, 17.139515, 17.448, GO16079_LC|GO16102_LC
251305234, 139.860095, 17.141415, 16.329, GO16079_LC|GO16102_LC
251305296, 139.212785, 17.147995, 19.426, GO16102_LC
251305329, 139.945755, 17.153435, 17.619, GO16102_LC
251305677, 139.454861, 17.188516, 17.908, GO16079_LC|GO16102_LC
251305701, 139.293339, 17.191088, 16.461, GO16079_LC|GO16095_LC|GO16102_LC
251305733, 139.828921, 17.19453, 17.593, GO16102_LC
251305771, 139.423064, 17.19779, 17.653, GO16102_LC
251305781, 139.959957, 17.198235, 17.075, GO16079_LC|GO16102_LC
251305851, 140.24634, 17.206045, 15.669, GO16079_LC|GO16095_LC|GO16102_LC
251305923, 140.514514, 17.212407, 14.636, GO16079_LC|GO16095_LC|GO16102_LC
251306082, 139.208498, 17.226304, 17.54, GO16079_LC|GO16095_LC|GO16102_LC
251306495, 139.816097, 17.267702, 16.141, GO16079_LC|GO16095_LC|GO16102_LC
251306527, 139.995135, 17.271454, 15.818, GO16079_LC|GO16095_LC|GO16102_LC
251306616, 140.186735, 17.281847, 17.678, GO16079_LC|GO16102_LC
