Mars ghost image path in C12
This file created at 24-Jul-2017 14:14:21 by J. Van Cleve K2 Science Office
FFI mid-time 01-Feb-2017 10:11:33 Z MJD 57785.42469
FFI ghost RA  350.36440 DEC   -6.86951 Mag  -0.120 m  18 o   2 r  375.6 c  505.8
Location of Mars ghost in each Cadence for which Mars in within 2 degrees of FOV, mod  = -1 means not on silicon
Note Mars ghost will cast straylight even if ghost is not on silicon.  Magnitude is for direct image 
RCI    |Calendar |MJD     |Ra       |Dec    |V-Mag |Mod   |Out   |Row  |Col
 1827|22-Jan-2017 04:24:27 Z|57775.18364| 355.72177|  -4.23688| -0.340|  7|  3| 245.5|  63.0
 1828|22-Jan-2017 04:53:52 Z|57775.20408| 355.71140|  -4.24213| -0.340|  7|  3| 255.8|  61.2
 1829|22-Jan-2017 05:23:18 Z|57775.22451| 355.70102|  -4.24738| -0.340|  7|  3| 266.2|  59.5
 1830|22-Jan-2017 05:52:43 Z|57775.24495| 355.69065|  -4.25264| -0.340|  7|  3| 276.6|  57.8
 1831|22-Jan-2017 06:22:09 Z|57775.26538| 355.68027|  -4.25789| -0.340|  7|  3| 286.9|  56.0
 1832|22-Jan-2017 06:51:34 Z|57775.28581| 355.66989|  -4.26314| -0.340|  7|  3| 297.3|  54.3
 1833|22-Jan-2017 07:21:00 Z|57775.30625| 355.65952|  -4.26840| -0.340|  7|  3| 307.7|  52.5
 1834|22-Jan-2017 07:50:25 Z|57775.32668| 355.64914|  -4.27365| -0.340|  7|  3| 318.0|  50.8
 1835|22-Jan-2017 08:19:51 Z|57775.34711| 355.63876|  -4.27890| -0.340|  7|  3| 328.4|  49.1
 1836|22-Jan-2017 08:49:16 Z|57775.36755| 355.62839|  -4.28415| -0.340|  7|  3| 338.8|  47.3
 1837|22-Jan-2017 09:18:41 Z|57775.38798| 355.61800|  -4.28940| -0.339|  7|  3| 349.1|  45.6
 1838|22-Jan-2017 09:48:07 Z|57775.40841| 355.60761|  -4.29466| -0.339|  7|  3| 359.5|  43.8
 1839|22-Jan-2017 10:17:32 Z|57775.42885| 355.59722|  -4.29991| -0.338|  7|  3| 369.9|  42.1
 1840|22-Jan-2017 10:46:58 Z|57775.44928| 355.58683|  -4.30517| -0.337|  7|  3| 380.3|  40.3
 1841|22-Jan-2017 11:16:23 Z|57775.46971| 355.57643|  -4.31042| -0.336|  7|  3| 390.6|  38.6
 1842|22-Jan-2017 11:45:49 Z|57775.49015| 355.56604|  -4.31568| -0.335|  7|  3| 401.0|  36.8
 1843|22-Jan-2017 12:15:14 Z|57775.51058| 355.55565|  -4.32093| -0.334|  7|  3| 411.4|  35.1
 1844|22-Jan-2017 12:44:40 Z|57775.53102| 355.54526|  -4.32618| -0.334|  7|  3| 421.8|  33.3
 1845|22-Jan-2017 13:14:05 Z|57775.55145| 355.53486|  -4.33143| -0.333|  7|  3| 432.1|  31.6
 1846|22-Jan-2017 13:43:31 Z|57775.57188| 355.52447|  -4.33669| -0.332|  7|  3| 442.5|  29.8
 1847|22-Jan-2017 14:12:56 Z|57775.59232| 355.51408|  -4.34194| -0.331|  7|  3| 452.9|  28.1
 1848|22-Jan-2017 14:42:22 Z|57775.61275| 355.50368|  -4.34719| -0.330|  7|  3| 463.3|  26.3
 1849|22-Jan-2017 15:11:47 Z|57775.63318| 355.49328|  -4.35244| -0.330|  7|  3| 473.6|  24.6
 1850|22-Jan-2017 15:41:13 Z|57775.65362| 355.48287|  -4.35770| -0.329|  7|  3| 484.0|  22.8
 1851|22-Jan-2017 16:10:38 Z|57775.67405| 355.47247|  -4.36296| -0.328|  7|  3| 494.4|  21.1
 1852|22-Jan-2017 16:40:03 Z|57775.69448| 355.46206|  -4.36821| -0.327|  7|  3| 504.8|  19.3
 1853|22-Jan-2017 17:09:29 Z|57775.71492| 355.45165|  -4.37347| -0.326|  7|  3| 515.2|  17.6
 1854|22-Jan-2017 17:38:54 Z|57775.73535| 355.44124|  -4.37872| -0.325|  7|  3| 525.6|  15.8
 1855|22-Jan-2017 18:08:20 Z|57775.75579| 355.43083|  -4.38398| -0.325|  7|  3| 536.0|  14.0
 1856|22-Jan-2017 18:37:45 Z|57775.77622| 355.42042|  -4.38923| -0.324|  7|  3| 546.3|  12.3
 1857|22-Jan-2017 19:07:11 Z|57775.79665| 355.41001|  -4.39449| -0.323|  7|  3| 556.7|  10.5
 1858|22-Jan-2017 19:36:36 Z|57775.81709| 355.39960|  -4.39974| -0.322|  7|  3| 567.1|   8.8
 1859|22-Jan-2017 20:06:02 Z|57775.83752| 355.38919|  -4.40500| -0.321|  7|  3| 577.5|   7.0
 1860|22-Jan-2017 20:35:27 Z|57775.85795| 355.37878|  -4.41025| -0.321|  7|  3| 587.9|   5.3
 1861|22-Jan-2017 21:04:53 Z|57775.87839| 355.36837|  -4.41550| -0.320|  7|  3| 598.3|   3.5
 1862|22-Jan-2017 21:34:18 Z|57775.89882| 355.35795|  -4.42076| -0.320|  7|  3| 608.7|   1.7
 1863|22-Jan-2017 22:03:44 Z|57775.91925| 355.34752|  -4.42602| -0.320|  7|  3| 619.1|  -0.0
 1864|22-Jan-2017 22:33:09 Z|57775.93969| 355.33710|  -4.43127| -0.320|  7|  3| 629.5|  -1.8
 1865|22-Jan-2017 23:02:34 Z|57775.96012| 355.32668|  -4.43653| -0.320|  7|  3| 639.9|  -3.5
 1866|22-Jan-2017 23:32:00 Z|57775.98055| 355.31625|  -4.44179| -0.320|  7|  3| 650.3|  -5.3
 1867|23-Jan-2017 00:01:25 Z|57776.00099| 355.30583|  -4.44704| -0.320|  7|  3| 660.7|  -7.1
 1868|23-Jan-2017 00:30:51 Z|57776.02142| 355.29540|  -4.45230| -0.320|  7|  3| 671.1|  -8.8
 1869|23-Jan-2017 01:00:16 Z|57776.04186| 355.28498|  -4.45755| -0.320|  7|  3| 681.4| -10.6
 1870|23-Jan-2017 01:29:42 Z|57776.06229| 355.27455|  -4.46280| -0.320|  7|  3| 691.8| -12.3
 1871|23-Jan-2017 01:59:07 Z|57776.08272| 355.26413|  -4.46806| -0.320|  7|  3| 702.2| -14.1
 1872|23-Jan-2017 02:28:33 Z|57776.10316| 355.25370|  -4.47331| -0.320|  7|  3| 712.6| -15.9
 1873|23-Jan-2017 02:57:58 Z|57776.12359| 355.24327|  -4.47857| -0.320|  7|  3| 723.0| -17.6
 1874|23-Jan-2017 03:27:24 Z|57776.14402| 355.23284|  -4.48382| -0.319|  7|  3| 733.4| -19.4
 1875|23-Jan-2017 03:56:49 Z|57776.16446| 355.22240|  -4.48908| -0.318|  7|  3| 743.8| -21.2
 1876|23-Jan-2017 04:26:15 Z|57776.18489| 355.21196|  -4.49434| -0.317|  7|  3| 754.3| -22.9
 1877|23-Jan-2017 04:55:40 Z|57776.20532| 355.20152|  -4.49959| -0.317|  7|  3| 764.7| -24.7
 1878|23-Jan-2017 05:25:06 Z|57776.22576| 355.19108|  -4.50485| -0.316|  7|  3| 775.1| -26.5
 1879|23-Jan-2017 05:54:31 Z|57776.24619| 355.18064|  -4.51010| -0.315|  7|  3| 785.5| -28.2
 1880|23-Jan-2017 06:23:56 Z|57776.26663| 355.17020|  -4.51536| -0.314|  7|  3| 795.9| -30.0
 1881|23-Jan-2017 06:53:22 Z|57776.28706| 355.15975|  -4.52061| -0.313|  7|  3| 806.3| -31.8
 1882|23-Jan-2017 07:22:47 Z|57776.30749| 355.14931|  -4.52587| -0.313|  7|  3| 816.7| -33.5
 1883|23-Jan-2017 07:52:13 Z|57776.32793| 355.13887|  -4.53112| -0.312|  7|  3| 827.1| -35.3
 1884|23-Jan-2017 08:21:38 Z|57776.34836| 355.12843|  -4.53637| -0.311|  7|  3| 837.5| -37.1
 1885|23-Jan-2017 08:51:04 Z|57776.36879| 355.11799|  -4.54163| -0.310|  7|  3| 847.9| -38.9
 1886|23-Jan-2017 09:20:29 Z|57776.38923| 355.10753|  -4.54689| -0.310|  7|  3| 858.3| -40.6
 1887|23-Jan-2017 09:49:55 Z|57776.40966| 355.09708|  -4.55214| -0.310|  7|  3| 868.7| -42.4
 1888|23-Jan-2017 10:19:20 Z|57776.43009| 355.08662|  -4.55740| -0.310|  7|  3| 879.2| -44.2
 1889|23-Jan-2017 10:48:46 Z|57776.45053| 355.07617|  -4.56266| -0.310|  7|  3| 889.6| -45.9
 1890|23-Jan-2017 11:18:11 Z|57776.47096| 355.06571|  -4.56792| -0.310|  7|  3| 900.0| -47.7
 1891|23-Jan-2017 11:47:37 Z|57776.49139| 355.05525|  -4.57318| -0.310|  7|  3| 910.4| -49.5
 1892|23-Jan-2017 12:17:02 Z|57776.51183| 355.04479|  -4.57843| -0.310|  7|  3| 920.8| -51.3
 1893|23-Jan-2017 12:46:27 Z|57776.53226| 355.03434|  -4.58369| -0.310|  7|  3| 931.3| -53.0
 1894|23-Jan-2017 13:15:53 Z|57776.55270| 355.02388|  -4.58895| -0.310|  7|  3| 941.7| -54.8
 1895|23-Jan-2017 13:45:18 Z|57776.57313| 355.01342|  -4.59420| -0.310|  7|  3| 952.1| -56.6
 1896|23-Jan-2017 14:14:44 Z|57776.59356| 355.00296|  -4.59946| -0.310|  7|  3| 962.5| -58.4
 1897|23-Jan-2017 14:44:09 Z|57776.61400| 354.99250|  -4.60471| -0.310|  7|  3| 972.9| -60.1
 1898|23-Jan-2017 15:13:35 Z|57776.63443| 354.98204|  -4.60997| -0.309|  7|  3| 983.4| -61.9
 1899|23-Jan-2017 15:43:00 Z|57776.65486| 354.97157|  -4.61523| -0.309|  7|  3| 993.8| -63.7
 1900|23-Jan-2017 16:12:26 Z|57776.67530| 354.96110|  -4.62048| -0.308|  7|  3|1004.2| -65.5
 1901|23-Jan-2017 16:41:51 Z|57776.69573| 354.95062|  -4.62574| -0.307|  7|  3|1014.7| -67.3
 1902|23-Jan-2017 17:11:17 Z|57776.71616| 354.94015|  -4.63100| -0.306|  7|  3|1025.1| -69.0
 1903|23-Jan-2017 17:40:42 Z|57776.73660| 354.92968|  -4.63625| -0.305|  7|  3|1035.5| -70.8
 1904|23-Jan-2017 18:10:08 Z|57776.75703| 354.91921|  -4.64151| -0.305|  7|  3|1045.9| -72.6
 1905|23-Jan-2017 18:39:33 Z|57776.77747| 354.90873|  -4.64677| -0.304|  7|  3|1056.4| -74.4
 1906|23-Jan-2017 19:08:58 Z|57776.79790| 354.89826|  -4.65202| -0.303|  7|  3|1066.8| -76.2
 1907|23-Jan-2017 19:38:24 Z|57776.81833| 354.88779|  -4.65728| -0.302|  7|  2|1086.0| -79.2
 1908|23-Jan-2017 20:07:49 Z|57776.83877| 354.87731|  -4.66253| -0.301|  7|  2|1075.6| -81.0
 1909|23-Jan-2017 20:37:15 Z|57776.85920| 354.86684|  -4.66779| -0.301|  7|  2|1065.2| -82.8
 1910|23-Jan-2017 21:06:40 Z|57776.87963| 354.85636|  -4.67304| -0.300|  7|  2|1054.7| -84.6
 1911|23-Jan-2017 21:36:06 Z|57776.90007| 354.84587|  -4.67830| -0.300|  7|  2|1044.3| -86.4
 1912|23-Jan-2017 22:05:31 Z|57776.92050| 354.83539|  -4.68356| -0.300|  7|  2|1033.9| -88.2
 1913|23-Jan-2017 22:34:57 Z|57776.94093| 354.82490|  -4.68882| -0.300|  7|  2|1023.4| -90.0
 1914|23-Jan-2017 23:04:22 Z|57776.96137| 354.81441|  -4.69408| -0.300|  7|  2|1013.0| -91.8
 1915|23-Jan-2017 23:33:48 Z|57776.98180| 354.80392|  -4.69933| -0.300|  7|  2|1002.5| -93.5
 1916|24-Jan-2017 00:03:13 Z|57777.00224| 354.79343|  -4.70459| -0.300|  7|  2| 992.1| -95.3
 1917|24-Jan-2017 00:32:39 Z|57777.02267| 354.78294|  -4.70985| -0.300|  7|  2| 981.6| -97.1
 1918|24-Jan-2017 01:02:04 Z|57777.04310| 354.77245|  -4.71510| -0.300|  7|  2| 971.2| -98.9
 1919|24-Jan-2017 01:31:29 Z|57777.06354| 354.76196|  -4.72036| -0.300|  7|  2| 960.8|-100.7
 1920|24-Jan-2017 02:00:55 Z|57777.08397| 354.75147|  -4.72562| -0.300|  7|  2| 950.3|-102.5
 1921|24-Jan-2017 02:30:20 Z|57777.10440| 354.74098|  -4.73087| -0.300|  7|  2| 939.9|-104.3
 1922|24-Jan-2017 02:59:46 Z|57777.12484| 354.73049|  -4.73613| -0.300|  7|  2| 929.4|-106.1
 1923|24-Jan-2017 03:29:11 Z|57777.14527| 354.71999|  -4.74139| -0.299|  7|  2| 919.0|-107.9
 1924|24-Jan-2017 03:58:37 Z|57777.16570| 354.70948|  -4.74664| -0.298|  7|  2| 908.5|-109.8
 1925|24-Jan-2017 04:28:02 Z|57777.18614| 354.69898|  -4.75190| -0.297|  7|  2| 898.1|-111.6
 1926|24-Jan-2017 04:57:28 Z|57777.20657| 354.68848|  -4.75716| -0.297|  7|  2| 887.6|-113.4
 1927|24-Jan-2017 05:26:53 Z|57777.22700| 354.67797|  -4.76242| -0.296|  7|  2| 877.2|-115.2
 1928|24-Jan-2017 05:56:19 Z|57777.24744| 354.66747|  -4.76768| -0.295|  7|  2| 866.7|-117.0
 1929|24-Jan-2017 06:25:44 Z|57777.26787| 354.65696|  -4.77293| -0.294|  7|  2| 856.3|-118.8
 1930|24-Jan-2017 06:55:10 Z|57777.28831| 354.64646|  -4.77819| -0.293|  7|  2| 845.8|-120.6
 1931|24-Jan-2017 07:24:35 Z|57777.30874| 354.63595|  -4.78345| -0.293|  7|  2| 835.4|-122.4
 1932|24-Jan-2017 07:54:01 Z|57777.32917| 354.62545|  -4.78870| -0.292|  7|  2| 824.9|-124.2
 1933|24-Jan-2017 08:23:26 Z|57777.34961| 354.61494|  -4.79396| -0.291|  7|  2| 814.5|-126.0
 1934|24-Jan-2017 08:52:51 Z|57777.37004| 354.60443|  -4.79921| -0.290|  7|  2| 804.0|-127.8
 1935|24-Jan-2017 09:22:17 Z|57777.39047| 354.59392|  -4.80447| -0.290|  7|  2| 793.5|-129.6
 1936|24-Jan-2017 09:51:42 Z|57777.41091| 354.58340|  -4.80973| -0.290|  7|  2| 783.1|-131.4
 1937|24-Jan-2017 10:21:08 Z|57777.43134| 354.57288|  -4.81499| -0.290|  7|  2| 772.6|-133.2
 1938|24-Jan-2017 10:50:33 Z|57777.45177| 354.56236|  -4.82025| -0.290|  7|  2| 762.1|-135.0
 1939|24-Jan-2017 11:19:59 Z|57777.47221| 354.55184|  -4.82551| -0.290|  7|  2| 751.7|-136.9
 1940|24-Jan-2017 11:49:24 Z|57777.49264| 354.54132|  -4.83077| -0.290|  7|  2| 741.2|-138.7
 1941|24-Jan-2017 12:18:50 Z|57777.51308| 354.53080|  -4.83602| -0.290|  7|  2| 730.7|-140.5
 1942|24-Jan-2017 12:48:15 Z|57777.53351| 354.52028|  -4.84128| -0.290|  7|  2| 720.3|-142.3
 1943|24-Jan-2017 13:17:41 Z|57777.55394| 354.50976|  -4.84654| -0.290|  7|  2| 709.8|-144.1
 1944|24-Jan-2017 13:47:06 Z|57777.57438| 354.49924|  -4.85180| -0.290|  7|  2| 699.4|-145.9
 1945|24-Jan-2017 14:16:32 Z|57777.59481| 354.48872|  -4.85705| -0.290|  7|  2| 688.9|-147.7
 1946|24-Jan-2017 14:45:57 Z|57777.61524| 354.47819|  -4.86231| -0.290|  7|  2| 678.4|-149.5
 1947|24-Jan-2017 15:15:22 Z|57777.63568| 354.46766|  -4.86757| -0.289|  7|  2| 667.9|-151.4
 1948|24-Jan-2017 15:44:48 Z|57777.65611| 354.45713|  -4.87283| -0.289|  7|  2| 657.5|-153.2
 1949|24-Jan-2017 16:14:13 Z|57777.67654| 354.44660|  -4.87809| -0.288|  7|  2| 647.0|-155.0
 1950|24-Jan-2017 16:43:39 Z|57777.69698| 354.43606|  -4.88334| -0.287|  7|  2| 636.5|-156.8
 1951|24-Jan-2017 17:13:04 Z|57777.71741| 354.42553|  -4.88860| -0.286|  7|  2| 626.0|-158.6
 1952|24-Jan-2017 17:42:30 Z|57777.73784| 354.41499|  -4.89386| -0.285|  7|  2| 615.6|-160.4
 1953|24-Jan-2017 18:11:55 Z|57777.75828| 354.40445|  -4.89912| -0.285|  7|  2| 605.1|-162.3
 1954|24-Jan-2017 18:41:21 Z|57777.77871| 354.39392|  -4.90438| -0.284|  7|  2| 594.6|-164.1
 1955|24-Jan-2017 19:10:46 Z|57777.79915| 354.38338|  -4.90963| -0.283|  7|  2| 584.1|-165.9
 1956|24-Jan-2017 19:40:12 Z|57777.81958| 354.37285|  -4.91489| -0.282|  7|  2| 573.6|-167.7
 1957|24-Jan-2017 20:09:37 Z|57777.84001| 354.36231|  -4.92015| -0.281|  7|  2| 563.2|-169.5
 1958|24-Jan-2017 20:39:03 Z|57777.86045| 354.35177|  -4.92540| -0.280|  7|  2| 552.7|-171.4
 1959|24-Jan-2017 21:08:28 Z|57777.88088| 354.34123|  -4.93066| -0.280|  7|  2| 542.2|-173.2
 1960|24-Jan-2017 21:37:53 Z|57777.90131| 354.33068|  -4.93592| -0.279|  7|  2| 531.7|-175.0
 1961|24-Jan-2017 22:07:19 Z|57777.92175| 354.32013|  -4.94118| -0.278|  7|  2| 521.2|-176.8
 1962|24-Jan-2017 22:36:44 Z|57777.94218| 354.30957|  -4.94644| -0.277|  7|  2| 510.7|-178.6
 1963|24-Jan-2017 23:06:10 Z|57777.96261| 354.29902|  -4.95170| -0.276|  7|  2| 500.2|-180.5
 1964|24-Jan-2017 23:35:35 Z|57777.98305| 354.28847|  -4.95696| -0.276|  7|  2| 489.7|-182.3
 1965|25-Jan-2017 00:05:01 Z|57778.00348| 354.27792|  -4.96221| -0.275|  8|  1| 475.3|-179.5
 1966|25-Jan-2017 00:34:26 Z|57778.02392| 354.26737|  -4.96747| -0.274|  8|  1| 464.8|-177.7
 1967|25-Jan-2017 01:03:52 Z|57778.04435| 354.25681|  -4.97273| -0.273|  8|  1| 454.3|-175.9
 1968|25-Jan-2017 01:33:17 Z|57778.06478| 354.24626|  -4.97799| -0.272|  8|  1| 443.8|-174.1
 1969|25-Jan-2017 02:02:43 Z|57778.08522| 354.23571|  -4.98324| -0.271|  8|  1| 433.3|-172.3
 1970|25-Jan-2017 02:32:08 Z|57778.10565| 354.22515|  -4.98850| -0.271|  8|  1| 422.8|-170.5
 1971|25-Jan-2017 03:01:34 Z|57778.12608| 354.21460|  -4.99376| -0.270|  8|  1| 412.4|-168.7
 1972|25-Jan-2017 03:30:59 Z|57778.14652| 354.20403|  -4.99901| -0.270|  8|  1| 401.8|-166.9
 1973|25-Jan-2017 04:00:25 Z|57778.16695| 354.19347|  -5.00427| -0.270|  8|  1| 391.3|-165.1
 1974|25-Jan-2017 04:29:50 Z|57778.18738| 354.18290|  -5.00953| -0.270|  8|  1| 380.8|-163.3
 1975|25-Jan-2017 04:59:15 Z|57778.20782| 354.17233|  -5.01479| -0.270|  8|  1| 370.3|-161.5
 1976|25-Jan-2017 05:28:41 Z|57778.22825| 354.16177|  -5.02005| -0.270|  8|  1| 359.8|-159.7
 1977|25-Jan-2017 05:58:06 Z|57778.24868| 354.15120|  -5.02531| -0.270|  8|  1| 349.3|-157.9
 1978|25-Jan-2017 06:27:32 Z|57778.26912| 354.14063|  -5.03057| -0.270|  8|  1| 338.8|-156.1
 1979|25-Jan-2017 06:56:57 Z|57778.28955| 354.13007|  -5.03582| -0.270|  8|  1| 328.3|-154.3
 1980|25-Jan-2017 07:26:23 Z|57778.30999| 354.11950|  -5.04108| -0.270|  8|  1| 317.8|-152.5
 1981|25-Jan-2017 07:55:48 Z|57778.33042| 354.10893|  -5.04634| -0.270|  8|  1| 307.3|-150.7
 1982|25-Jan-2017 08:25:14 Z|57778.35085| 354.09836|  -5.05159| -0.270|  8|  1| 296.8|-148.9
 1983|25-Jan-2017 08:54:39 Z|57778.37129| 354.08779|  -5.05685| -0.270|  8|  1| 286.3|-147.1
 1984|25-Jan-2017 09:24:05 Z|57778.39172| 354.07721|  -5.06211| -0.269|  8|  1| 275.8|-145.2
 1985|25-Jan-2017 09:53:30 Z|57778.41215| 354.06663|  -5.06737| -0.268|  8|  1| 265.3|-143.4
 1986|25-Jan-2017 10:22:56 Z|57778.43259| 354.05605|  -5.07263| -0.268|  8|  1| 254.7|-141.6
 1987|25-Jan-2017 10:52:21 Z|57778.45302| 354.04547|  -5.07789| -0.267|  8|  1| 244.2|-139.8
 1988|25-Jan-2017 11:21:46 Z|57778.47345| 354.03489|  -5.08315| -0.266|  8|  1| 233.7|-138.0
 1989|25-Jan-2017 11:51:12 Z|57778.49389| 354.02430|  -5.08841| -0.265|  8|  1| 223.2|-136.2
 1990|25-Jan-2017 12:20:37 Z|57778.51432| 354.01372|  -5.09367| -0.264|  8|  1| 212.7|-134.4
 1991|25-Jan-2017 12:50:03 Z|57778.53476| 354.00314|  -5.09892| -0.263|  8|  1| 202.2|-132.6
 1992|25-Jan-2017 13:19:28 Z|57778.55519| 353.99255|  -5.10418| -0.263|  8|  1| 191.6|-130.8
 1993|25-Jan-2017 13:48:54 Z|57778.57562| 353.98197|  -5.10944| -0.262|  8|  1| 181.1|-129.0
 1994|25-Jan-2017 14:18:19 Z|57778.59606| 353.97139|  -5.11470| -0.261|  8|  1| 170.6|-127.2
 1995|25-Jan-2017 14:47:45 Z|57778.61649| 353.96080|  -5.11995| -0.260|  8|  1| 160.1|-125.4
 1996|25-Jan-2017 15:17:10 Z|57778.63692| 353.95021|  -5.12521| -0.260|  8|  1| 149.6|-123.5
 1997|25-Jan-2017 15:46:36 Z|57778.65736| 353.93961|  -5.13047| -0.260|  8|  1| 139.0|-121.7
 1998|25-Jan-2017 16:16:01 Z|57778.67779| 353.92902|  -5.13573| -0.260|  8|  1| 128.5|-119.9
 1999|25-Jan-2017 16:45:27 Z|57778.69822| 353.91842|  -5.14099| -0.260|  8|  1| 118.0|-118.1
 2000|25-Jan-2017 17:14:52 Z|57778.71866| 353.90782|  -5.14625| -0.260|  8|  1| 107.4|-116.3
 2001|25-Jan-2017 17:44:17 Z|57778.73909| 353.89722|  -5.15151| -0.260|  8|  1|  96.9|-114.5
 2002|25-Jan-2017 18:13:43 Z|57778.75952| 353.88662|  -5.15676| -0.260|  8|  1|  86.4|-112.7
 2003|25-Jan-2017 18:43:08 Z|57778.77996| 353.87603|  -5.16202| -0.260|  8|  1|  75.8|-110.9
 2004|25-Jan-2017 19:12:34 Z|57778.80039| 353.86543|  -5.16728| -0.260|  8|  1|  65.3|-109.0
 2005|25-Jan-2017 19:41:59 Z|57778.82083| 353.85483|  -5.17253| -0.260|  8|  1|  54.8|-107.2
 2006|25-Jan-2017 20:11:25 Z|57778.84126| 353.84423|  -5.17779| -0.260|  8|  1|  44.2|-105.4
 2007|25-Jan-2017 20:40:50 Z|57778.86169| 353.83363|  -5.18305| -0.260|  8|  1|  33.7|-103.6
 2008|25-Jan-2017 21:10:16 Z|57778.88213| 353.82302|  -5.18830| -0.260|  8|  1|  23.2|-101.8
 2009|25-Jan-2017 21:39:41 Z|57778.90256| 353.81241|  -5.19356| -0.259|  8|  1|  12.6|-100.0
 2010|25-Jan-2017 22:09:07 Z|57778.92299| 353.80180|  -5.19882| -0.258|  8|  1|   2.1| -98.1
 2011|25-Jan-2017 22:38:32 Z|57778.94343| 353.79118|  -5.20408| -0.257|  8|  1|  -8.5| -96.3
 2012|25-Jan-2017 23:07:58 Z|57778.96386| 353.78057|  -5.20934| -0.256|  8|  1| -19.0| -94.5
 2013|25-Jan-2017 23:37:23 Z|57778.98429| 353.76996|  -5.21460| -0.256|  8|  1| -29.5| -92.7
 2014|26-Jan-2017 00:06:49 Z|57779.00473| 353.75934|  -5.21986| -0.255|  8|  1| -40.1| -90.9
 2015|26-Jan-2017 00:36:14 Z|57779.02516| 353.74873|  -5.22512| -0.254|  8|  1| -50.6| -89.0
 2016|26-Jan-2017 01:05:39 Z|57779.04560| 353.73811|  -5.23038| -0.253|  8|  1| -61.2| -87.2
 2017|26-Jan-2017 01:35:05 Z|57779.06603| 353.72750|  -5.23563| -0.252|  8|  1| -71.7| -85.4
 2018|26-Jan-2017 02:04:30 Z|57779.08646| 353.71688|  -5.24089| -0.251|  8|  1| -82.3| -83.6
 2019|26-Jan-2017 02:33:56 Z|57779.10690| 353.70627|  -5.24615| -0.251|  8|  1| -92.8| -81.8
 2020|26-Jan-2017 03:03:21 Z|57779.12733| 353.69565|  -5.25141| -0.250|  8|  1|-103.4| -80.0
 2021|26-Jan-2017 03:32:47 Z|57779.14776| 353.68502|  -5.25666| -0.250|  8|  1|-113.9| -78.1
 2022|26-Jan-2017 04:02:12 Z|57779.16820| 353.67439|  -5.26192| -0.250|  8|  1|-124.5| -76.3
 2023|26-Jan-2017 04:31:38 Z|57779.18863| 353.66377|  -5.26718| -0.250|  8|  1|-135.0| -74.5
 2024|26-Jan-2017 05:01:03 Z|57779.20906| 353.65314|  -5.27244| -0.250|  8|  1|-145.6| -72.7
 2025|26-Jan-2017 05:30:29 Z|57779.22950| 353.64251|  -5.27770| -0.250|  8|  1|-156.2| -70.8
 2026|26-Jan-2017 05:59:54 Z|57779.24993| 353.63188|  -5.28296| -0.250|  8|  1|-166.7| -69.0
 2027|26-Jan-2017 06:29:20 Z|57779.27036| 353.62125|  -5.28821| -0.250|  8|  1|-177.3| -67.2
 2028|26-Jan-2017 06:58:45 Z|57779.29080| 353.61062|  -5.29347| -0.250|  8|  1|-187.8| -65.4
 2029|26-Jan-2017 07:28:10 Z|57779.31123| 353.59999|  -5.29873| -0.250|  8|  1|-198.4| -63.5
 2030|26-Jan-2017 07:57:36 Z|57779.33167| 353.58936|  -5.30398| -0.250|  8|  1|-209.0| -61.7
 2031|26-Jan-2017 08:27:01 Z|57779.35210| 353.57873|  -5.30924| -0.250| 13|  3| -91.7|-176.1
 2032|26-Jan-2017 08:56:27 Z|57779.37253| 353.56810|  -5.31450| -0.250| 13|  3| -89.8|-165.5
 2033|26-Jan-2017 09:25:52 Z|57779.39297| 353.55746|  -5.31976| -0.249| 13|  3| -88.0|-154.9
 2034|26-Jan-2017 09:55:18 Z|57779.41340| 353.54682|  -5.32502| -0.248| 13|  3| -86.1|-144.4
 2035|26-Jan-2017 10:24:43 Z|57779.43383| 353.53617|  -5.33027| -0.248| 13|  3| -84.2|-133.8
 2036|26-Jan-2017 10:54:09 Z|57779.45427| 353.52553|  -5.33553| -0.247| 13|  3| -82.4|-123.2
 2037|26-Jan-2017 11:23:34 Z|57779.47470| 353.51489|  -5.34079| -0.246| 13|  3| -80.5|-112.6
 2038|26-Jan-2017 11:53:00 Z|57779.49513| 353.50424|  -5.34605| -0.245| 13|  3| -78.7|-102.1
 2039|26-Jan-2017 12:22:25 Z|57779.51557| 353.49360|  -5.35131| -0.244| 13|  3| -76.8| -91.5
 2040|26-Jan-2017 12:51:51 Z|57779.53600| 353.48295|  -5.35657| -0.243| 13|  3| -74.9| -80.9
 2041|26-Jan-2017 13:21:16 Z|57779.55644| 353.47231|  -5.36182| -0.243| 13|  3| -73.1| -70.4
 2042|26-Jan-2017 13:50:41 Z|57779.57687| 353.46166|  -5.36708| -0.242| 13|  3| -71.2| -59.8
 2043|26-Jan-2017 14:20:07 Z|57779.59730| 353.45101|  -5.37234| -0.241| 13|  3| -69.4| -49.2
 2044|26-Jan-2017 14:49:32 Z|57779.61774| 353.44037|  -5.37759| -0.240| 13|  3| -67.5| -38.6
 2045|26-Jan-2017 15:18:58 Z|57779.63817| 353.42971|  -5.38285| -0.240| 13|  3| -65.6| -28.1
 2046|26-Jan-2017 15:48:23 Z|57779.65860| 353.41906|  -5.38811| -0.240| 13|  3| -63.8| -17.5
 2047|26-Jan-2017 16:17:49 Z|57779.67904| 353.40840|  -5.39337| -0.240| 13|  3| -61.9|  -6.9
